timestamp,open,high,low,close,volume,sma_20,sma_50,volatility,momentum,label,action
2025-06-22 16:00:00,0.14623,0.14859,0.14563,0.14843,159199025.0,,,,,hold,hold
2025-06-22 19:00:00,0.14867,0.14896,0.1471,0.14741,33124883.0,,,,,buy,buy
2025-06-22 22:00:00,0.14633,0.15095,0.14623,0.15092,76778583.0,,,,0.016775584450582803,buy,buy
2025-06-22 23:00:00,0.15091,0.152,0.15034,0.15129,48861755.0,,,,0.009138207043756674,buy,buy
2025-06-23 02:00:00,0.15254,0.15271,0.15189,0.15255,23444073.0,,,,0.0299777192627102,buy,buy
2025-06-23 03:00:00,0.15254,0.15304,0.152,0.15219,17114219.0,,,,0.04011755057408406,buy,buy
2025-06-23 05:00:00,0.15276,0.15473,0.15264,0.15429,30490659.0,,,,0.019829466587348854,buy,buy
2025-06-23 08:00:00,0.15384,0.15453,0.15307,0.15343,15635526.0,,,,0.00576860045886618,buy,buy
2025-06-23 09:00:00,0.15343,0.15346,0.15237,0.15281,27909148.0,,,,0.00407385504960911,buy,buy
2025-06-23 11:00:00,0.15195,0.15228,0.1512,0.15217,19322623.0,0.151277,,,-0.013740359064100094,buy,buy
2025-06-23 12:00:00,0.15217,0.15409,0.1517,0.154,25718146.0,0.1515555,,,-0.002590673575129654,buy,buy
2025-06-23 15:00:00,0.15379,0.15522,0.15216,0.15245,32181645.0,0.1523375,,0.009801735119875421,-0.0023558667626464302,buy,buy
2025-06-23 17:00:00,0.15054,0.1556,0.15003,0.15545,81370771.0,0.152915,,0.011658632039918335,0.02155483998159946,buy,buy
2025-06-23 18:00:00,0.15546,0.1577,0.15518,0.15632,50694340.0,0.153185,,0.011491899856121247,0.015064935064935003,buy,buy
2025-06-23 21:00:00,0.1589,0.15941,0.15821,0.15873,23009278.0,0.15415800000000002,,0.010970870946171841,0.04119383404394883,buy,buy
2025-06-23 22:00:00,0.15873,0.16505,0.15873,0.16466,128849521.0,0.1547635,,0.011671706590853266,0.09386833189397459,hold,hold
2025-06-24 02:00:00,0.16338,0.16345,0.16184,0.16217,22540200.0,0.15669950000000002,,0.012074133036290043,0.020643212285228696,buy,buy
2025-06-24 03:00:00,0.16216,0.16324,0.16208,0.16294,19181019.0,0.157155,,0.01203377554817987,0.026523026523026516,hold,hold
2025-06-24 06:00:00,0.16676,0.16767,0.16577,0.16683,54542984.0,0.1590835,,0.012586781117711185,0.023245829244357363,hold,hold
2025-06-24 07:00:00,0.16683,0.1669,0.16257,0.16313,185433198.0,0.15963149999999998,,0.01356156989357218,-0.0015912846563437277,hold,hold
2025-06-24 08:00:00,0.16312,0.16408,0.16221,0.16351,45269593.0,0.160107,,0.01351765514498044,0.008262933958191887,hold,hold
2025-06-24 12:00:00,0.16359,0.16399,0.16256,0.16294,19467332.0,0.16219450000000002,,0.013293799442642801,-0.023317149193790132,hold,hold
2025-06-24 15:00:00,0.16376,0.16482,0.16271,0.16359,25512046.0,0.16325050000000002,,0.012782708725895002,-0.0001222419167532518,hold,hold
2025-06-24 19:00:00,0.16393,0.16457,0.16272,0.1637,22775491.0,0.1638895,0.1577236,0.011486598999474396,0.005837173579109178,hold,hold
2025-06-25 03:00:00,0.1663,0.16643,0.16535,0.16535,11637517.0,0.16456900000000002,0.16028779999999998,0.008332615128009984,0.0010291802881705614,hold,hold
2025-06-25 06:00:00,0.16507,0.16673,0.16474,0.16659,16626691.0,0.164846,0.1610666,0.007284414255971283,0.0025275320454953842,hold,hold
