timestamp,sma_20,sma_50,volatility,momentum,label,action
2025-06-22 22:00:00,,,,0.017870898166692184,buy,buy
2025-06-22 23:00:00,,,,0.009349375431067397,buy,buy
2025-06-23 02:00:00,,,,0.02555195306469038,buy,buy
2025-06-23 03:00:00,,,,0.028369893806681645,buy,buy
2025-06-23 08:00:00,,,,0.011366202484004662,buy,buy
2025-06-23 09:00:00,,,,0.012512248435969209,buy,buy
2025-06-23 10:00:00,131.982,,,0.0048806127046103764,buy,buy
2025-06-23 12:00:00,132.54450000000003,,,0.009083463628918098,buy,buy
2025-06-23 15:00:00,133.3375,,0.007838373530363712,-0.006699918112112013,buy,buy
2025-06-23 17:00:00,133.874,,0.010072069798189531,0.01998657618017763,buy,buy
2025-06-23 18:00:00,134.1725,,0.009951853912253304,0.019036375710175024,buy,buy
2025-06-23 22:00:00,135.9765,,0.010301677012412485,0.09342691117651492,hold,hold
2025-06-24 02:00:00,137.9575,,0.010820692296363432,0.013656732342271827,hold,hold
2025-06-24 06:00:00,140.01600000000002,,0.010998586341609539,0.019045625784847253,hold,hold
2025-06-24 07:00:00,140.512,,0.011564824397524884,0.001251477438642734,hold,hold
2025-06-25 01:00:00,144.829,140.4144,0.007304028142102821,0.015249634426572012,hold,hold
2025-06-25 02:00:00,144.82049999999998,140.682,0.0070016297698634175,0.0057213758875027665,hold,hold
2025-06-25 11:00:00,145.54450000000003,142.87359999999998,0.005889361406769291,0.005914718019257137,hold,hold
2025-06-26 00:00:00,145.05599999999998,144.81400000000002,0.005750012662484864,0.0060711793440333395,sell,sell
2025-06-26 01:00:00,145.051,144.8298,0.005984741718390204,0.003869006494403804,sell,sell
2025-06-26 05:00:00,144.921,145.0126,0.006301734081622758,0.006408023960437603,hold,hold
2025-06-26 10:00:00,144.4525,144.9956,0.006030443976495331,-0.013132563256325613,hold,hold
2025-06-26 13:00:00,144.3275,144.9132,0.005994916105134763,-0.022803995866345184,hold,hold
2025-06-26 20:00:00,143.75150000000002,144.5978,0.005113254043013379,-0.0010480715483510705,hold,hold
2025-06-26 23:00:00,142.806,144.28619999999998,0.006208097269030448,-0.01870016230329552,hold,hold
2025-06-27 00:00:00,142.4265,144.1434,0.006269339883616502,-0.025932730356133527,buy,buy
2025-06-27 01:00:00,142.174,144.0138,0.006556437634518406,-0.020029517183217327,hold,hold
2025-06-27 04:00:00,141.60949999999997,143.7292,0.006877933843736982,0.016615119039056436,hold,hold
2025-06-27 08:00:00,141.1315,143.366,0.007587982611884636,0.009510966001845533,buy,buy
2025-06-27 12:00:00,140.9915,143.0308,0.007502608337678209,0.0004955050612303058,buy,buy
2025-06-27 13:00:00,141.0435,142.9606,0.007605171316187563,0.017245065203448817,hold,hold
2025-06-27 18:00:00,141.296,142.65480000000002,0.008447384452618016,-0.004952596575633295,buy,buy
2025-06-27 21:00:00,141.8405,142.5612,0.007780747622333148,-0.0061336864849793615,buy,buy
2025-06-27 22:00:00,141.928,142.5122,0.007445417764971789,-0.00758366381409592,buy,buy
2025-06-28 08:00:00,143.085,142.317,0.006418884208856423,0.023634710859380403,buy,buy
2025-06-28 11:00:00,143.74499999999998,142.466,0.006464556164281618,0.022371986382269116,buy,buy
2025-06-28 12:00:00,143.8805,142.5242,0.0064248439855123015,0.011186300234774293,buy,buy
2025-06-28 15:00:00,144.7385,142.7772,0.005918786908193016,0.006589673913043548,hold,hold
2025-06-28 17:00:00,145.53199999999998,143.0814,0.006088014743154528,0.03411484879374771,hold,hold
2025-06-28 18:00:00,145.965,143.261,0.006031834028929564,0.033187653646544746,hold,hold
2025-06-28 19:00:00,146.39399999999998,143.44019999999998,0.006105639521788532,0.030997673463801778,hold,hold
2025-06-28 22:00:00,147.625,143.944,0.006187950795282493,0.01112898900509518,hold,hold
2025-06-29 02:00:00,148.93,144.84619999999998,0.0061491776966973435,-0.0013326226012794207,hold,hold
2025-06-29 13:00:00,150.6515,146.9258,0.005399180351815877,0.009646088344864356,hold,hold
2025-06-29 15:00:00,150.65500000000003,147.2848,0.005258698774687673,-0.002250314382156393,buy,buy
2025-06-29 18:00:00,150.748,147.7798,0.0030419793585190337,0.00019755037534552322,buy,buy
2025-06-29 19:00:00,150.77100000000002,147.972,0.0030751819658504675,-0.0038874612901100836,buy,buy
2025-06-29 20:00:00,150.781,148.176,0.0029973096643081103,-0.002974419988102217,buy,buy
2025-06-29 21:00:00,150.852,148.3736,0.0028976015916568503,0.006036484245439455,buy,buy
2025-06-29 23:00:00,151.19650000000001,148.7892,0.0033237222271252447,0.01248101433005333,hold,hold
2025-06-30 05:00:00,151.66649999999998,149.89620000000002,0.0035919551754779056,-0.0129793895121314,hold,hold
2025-06-30 15:00:00,151.5535,150.94979999999998,0.009603756755602788,0.052972179598372415,sell,sell
2025-06-30 16:00:00,151.8625,151.15339999999998,0.009687462547408496,0.044641075111436335,sell,sell
2025-06-30 17:00:00,152.1165,151.3248,0.00966904239600016,0.042292858092831676,sell,sell
2025-06-30 18:00:00,152.259,151.457,0.00978714500354561,0.03902081109925315,sell,sell
2025-06-30 19:00:00,152.48149999999998,151.56900000000002,0.009989001069677242,0.04552683896620291,sell,sell
2025-06-30 20:00:00,152.68099999999998,151.6746,0.010140198356098898,0.034624025373331646,sell,sell
2025-06-30 21:00:00,152.857,151.7722,0.010238946770280208,-0.014445922828359659,sell,sell
2025-06-30 22:00:00,153.01500000000001,151.874,0.010144857243642405,-0.011781938606547082,sell,sell
2025-06-30 23:00:00,153.167,151.9488,0.010153449853988365,-0.012313385223937767,sell,sell
