timestamp,sma_short,sma_long,volatility,momentum,label,action
2025-07-27 02:30:00,0.23748299999999997,0.2334394,0.0038356542317075967,0.010836109120040627,buy,buy
2025-07-27 03:00:00,0.23752650000000003,0.2335509,0.0037983193876615197,0.008643224555190177,buy,buy
2025-07-27 03:30:00,0.2375845,0.23364729999999997,0.003767223328708648,0.006224764468371502,buy,buy
2025-07-27 04:00:00,0.23761375,0.23374330000000001,0.0037545290188825495,0.007486541049798179,buy,buy
2025-07-27 04:30:00,0.23770625,0.233903,0.003922688451426635,0.02023658639628234,hold,hold
2025-07-27 05:00:00,0.237821,0.2340681,0.003959776501765748,0.025713681539437427,hold,hold
2025-07-27 05:30:00,0.23788475,0.23423059999999998,0.003998676291917454,0.026589644480312646,hold,hold
2025-07-27 06:00:00,0.23789875,0.23437660000000002,0.004148960267090379,0.015327941736884565,buy,buy
2025-07-27 06:30:00,0.237902,0.2344679,0.004207419899705943,0.010030896855292681,buy,buy
2025-07-27 07:00:00,0.2379265,0.23456790000000002,0.00421552568241853,-0.00016791906301172332,buy,buy
2025-07-27 07:30:00,0.23793424999999999,0.2346732,0.004264247015202242,-0.0027773102171351205,buy,buy
2025-07-27 08:00:00,0.23790974999999998,0.2347703,0.004223876593125251,-0.008909434755200563,buy,buy
2025-07-27 08:30:00,0.23787275000000002,0.23485979999999998,0.0042163161936680385,-0.015057979477767547,buy,buy
2025-07-27 09:00:00,0.23782550000000002,0.234945,0.0042325602804918535,-0.0157588931154119,buy,buy
2025-07-27 09:30:00,0.23776474999999997,0.2350415,0.0041619624950327404,-0.015549239257649172,buy,buy
2025-07-27 10:00:00,0.23773225,0.2351215,0.004244150450582122,-0.0113968439509059,buy,buy
2025-07-27 10:30:00,0.23777474999999998,0.23523890000000003,0.0043248580788544854,-0.013209656714563756,buy,buy
2025-07-27 11:00:00,0.23782399999999998,0.2353305,0.004248142736864325,-0.016822661114089033,hold,hold
2025-07-27 11:30:00,0.23776925,0.2353777,0.004400829170840602,-0.021432413422152297,buy,buy
2025-07-27 12:00:00,0.23773225,0.23543799999999998,0.004401261150050487,-0.014429292297426843,buy,buy
2025-07-27 12:30:00,0.237766,0.23550150000000003,0.004521452043001944,-0.0018856855514581827,buy,buy
2025-07-27 13:00:00,0.237793,0.2355575,0.004519037832512939,0.0007557626905152492,hold,hold
2025-07-27 13:30:00,0.23781325,0.2356183,0.0045621792812881356,0.0008017554223984646,hold,hold
2025-07-27 14:00:00,0.23784725,0.23569099999999998,0.004563197421587597,0.006614934486706359,hold,hold
2025-07-27 14:30:00,0.23781025000000003,0.2357396,0.004528131218646825,0.00029644687248553403,hold,hold
2025-07-27 15:00:00,0.23775200000000002,0.2357865,0.004544248362185181,0.00042470058608667927,hold,hold
2025-07-27 16:00:00,0.23779075,0.2359753,0.005037016695814788,0.01727123010008036,sell,sell
2025-07-27 16:30:00,0.23781125000000003,0.2361205,0.00530939152152668,-0.0013008812421317906,hold,hold
2025-07-27 17:00:00,0.23784450000000001,0.23625739999999998,0.005312176296448176,0.00025162507863285555,hold,hold
2025-07-27 17:30:00,0.23789175,0.2364104,0.005321142188117424,0.013276394232802025,sell,sell
2025-07-27 18:00:00,0.23796600000000004,0.23657829999999996,0.005349198290888857,0.01861803410485341,sell,sell
2025-07-27 18:30:00,0.23805925,0.2367152,0.005265551731260412,0.009404257105671832,sell,sell
2025-07-27 19:00:00,0.23813150000000002,0.23683970000000001,0.0053096225910203385,0.004153555695405986,sell,sell
2025-07-27 19:30:00,0.23823499999999997,0.23697030000000002,0.005266024321551603,0.010119323691866633,sell,sell
2025-07-27 20:00:00,0.23835025,0.23710989999999998,0.005174657618547908,0.014280298243396938,sell,sell
2025-07-27 20:30:00,0.23842425,0.23723080000000002,0.005266158569700959,0.012828111769686679,sell,sell
2025-07-27 21:00:00,0.23843399999999998,0.237349,0.005281934086823218,0.012905416878926879,sell,sell
2025-07-27 21:30:00,0.23850724999999998,0.237483,0.005401196277537005,0.015920608108108025,sell,sell
2025-07-27 22:00:00,0.23863099999999998,0.2376149,0.0055695991671136985,0.00830220008302196,sell,sell
2025-07-27 22:30:00,0.23868775000000003,0.2377099,0.0055558372178050605,0.016891466027984414,sell,sell
2025-07-27 23:00:00,0.238726,0.23777079999999998,0.00561134521851184,0.009433566726761988,sell,sell
2025-07-27 23:30:00,0.23876275000000002,0.23783189999999998,0.005569223303729182,0.004423117045691649,sell,sell
2025-07-28 00:00:00,0.23887525000000004,0.2379253,0.0058830415846032194,0.013749844223819307,sell,sell
2025-07-28 00:30:00,0.2388675,0.2379817,0.0061501991948830605,0.0031194110551928667,sell,sell
2025-07-28 01:00:00,0.23880374999999998,0.2380212,0.006090238557167231,0.0026740202222779175,sell,sell
2025-07-28 01:30:00,0.23873374999999997,0.23804280000000003,0.006117339109716032,-0.0028384188337438054,sell,sell
2025-07-28 02:00:00,0.23879375,0.23810140000000002,0.006427163156487785,0.005855968103663178,sell,sell
2025-07-28 02:30:00,0.23893325,0.2381908,0.006448617818468247,0.020858587969736275,sell,sell
2025-07-28 03:00:00,0.23904350000000002,0.23826550000000002,0.006520567515417138,0.016680637049454994,sell,sell
2025-07-28 03:30:00,0.23923825,0.2383831,0.006640583997810416,0.01745853597705449,sell,sell
2025-07-28 04:00:00,0.2394495,0.2384524,0.006649317711291265,0.005681350349938219,sell,sell
2025-07-28 04:30:00,0.2396645,0.2385321,0.006555400654994427,0.011239204991529306,sell,sell
2025-07-28 05:00:00,0.23997575,0.2386533,0.006784333105859985,0.02969762419006483,sell,sell
2025-07-28 05:30:00,0.24027725000000003,0.23876270000000002,0.006764917365574226,0.0285405674878485,sell,sell
2025-07-28 06:00:00,0.24050000000000002,0.23884739999999996,0.00675590510534654,0.006884117357810249,sell,sell
2025-07-28 06:30:00,0.240697,0.23893350000000002,0.006712449345541693,0.020731403930674297,sell,sell
2025-07-28 07:00:00,0.24081899999999998,0.2389871,0.006932469994433303,0.013959496624718737,sell,sell
2025-07-28 07:30:00,0.24098950000000002,0.2390392,0.006885997799717109,0.018585960065302,sell,sell
2025-07-28 08:00:00,0.24114999999999998,0.2390918,0.006853741511438702,0.002312234196292229,sell,sell
