timestamp,sma_short,sma_long,volatility,momentum,label,action
2025-07-20 03:00:00,0.24549349999999998,0.242882,0.011935701063086127,0.058786923332226904,hold,hold
2025-07-20 04:00:00,0.24556400000000003,0.24334780000000003,0.011224756980868816,0.05793304221251816,buy,buy
2025-07-20 05:00:00,0.24552899999999997,0.2436684,0.011298608910032575,0.04556186058070644,buy,buy
2025-07-20 06:00:00,0.2455,0.2439722,0.011221736033851064,0.0182187056198011,buy,buy
2025-07-20 12:00:00,0.248178,0.24524320000000002,0.01029990210885398,0.008607635291304705,buy,buy
2025-07-20 14:00:00,0.24946900000000002,0.2456728,0.009360499024921781,-0.004516889238020405,buy,buy
2025-07-20 15:00:00,0.250042,0.2457808,0.009138784882173769,0.014449367341236696,buy,buy
2025-07-20 16:00:00,0.25125549999999996,0.2462142,0.012330830672456747,0.054942867380658456,hold,hold
2025-07-20 17:00:00,0.25233950000000005,0.246726,0.012465753372143597,0.0442386422353831,buy,buy
2025-07-20 18:00:00,0.2539465,0.2474354,0.014172053572152506,0.07700513630975903,hold,hold
2025-07-20 19:00:00,0.2555675,0.24813100000000002,0.014167224828727003,0.07358475772306727,hold,hold
2025-07-20 20:00:00,0.2567865,0.24886000000000003,0.014294204494238284,0.06857368317222323,hold,hold
2025-07-20 21:00:00,0.2578105,0.24962240000000002,0.01427364309735214,0.07082431634861308,hold,hold
2025-07-20 22:00:00,0.25894849999999997,0.2504638,0.014181605136426531,0.03328678718345479,hold,hold
2025-07-20 23:00:00,0.2598755,0.2512628,0.014226411442587407,0.041983861144945234,hold,hold
2025-07-21 00:00:00,0.26070099999999996,0.2520082,0.014180564778089563,-0.006236472357753375,hold,hold
2025-07-21 01:00:00,0.26142699999999996,0.2526312,0.014178379036779824,-0.02519627533321145,buy,buy
2025-07-21 02:00:00,0.2624035,0.25327279999999996,0.014295582588891392,-0.0013292471291955765,hold,hold
2025-07-21 03:00:00,0.2633955,0.2538496,0.014006127681670552,-0.0031967664890684144,hold,hold
2025-07-21 04:00:00,0.26424649999999994,0.25440840000000003,0.013953812418738479,-0.007925782534058956,sell,sell
2025-07-21 05:00:00,0.265435,0.2549076,0.013839021334772045,0.002009132420091264,sell,sell
2025-07-21 06:00:00,0.2665195,0.2552764,0.013820243568721465,0.007272324559784327,sell,sell
2025-07-21 12:00:00,0.27137200000000006,0.25755039999999996,0.013609876311704152,-0.0017957927142123742,sell,sell
2025-07-21 13:00:00,0.2719645,0.258143,0.01361377080898996,0.0037287515993418285,sell,sell
2025-07-21 14:00:00,0.272246,0.2587764,0.013606328052835908,0.022228754087518787,sell,sell
2025-07-21 15:00:00,0.2726615,0.2595662,0.013760056638989679,0.0488829411546039,sell,sell
2025-07-21 16:00:00,0.273215,0.2604144,0.011135309347469544,0.039300988054859154,sell,sell
2025-07-21 17:00:00,0.273608,0.2611676,0.011063361705766677,0.033056631617782495,sell,sell
2025-07-21 18:00:00,0.273471,0.2617312,0.010640579106058232,-0.004846348716818993,hold,hold
2025-07-21 19:00:00,0.27322050000000003,0.2622716,0.010720566688104794,-0.021233201005208202,sell,sell
2025-07-21 20:00:00,0.2730225,0.2627904,0.01057610287745722,-0.040579397599022404,hold,hold
2025-07-21 21:00:00,0.273231,0.263359,0.011038096983159386,-0.039126736603345647,hold,hold
2025-07-21 22:00:00,0.273288,0.2639772,0.01096969001334803,-0.03650230578219216,hold,hold
2025-07-21 23:00:00,0.27329499999999995,0.26458479999999995,0.010969988930851512,-0.030677475804435472,hold,hold
2025-07-22 00:00:00,0.2732915,0.2652068,0.010755087254694679,0.0018446781036709492,hold,hold
