timestamp,open,high,low,close,volume,sma_short,sma_long,volatility,momentum,label,action
2025-07-13 18:30:00,0.7467,0.7507,0.7452,0.7461,3313081.8,,,,,hold,hold
2025-07-13 19:30:00,0.7511,0.7529,0.7445,0.7449,2941957.1,,,,,hold,hold
2025-07-13 20:00:00,0.7448,0.7463,0.7408,0.7454,1912442.0,,,,,hold,hold
2025-07-13 21:00:00,0.7449,0.7451,0.7396,0.7421,1716917.3,,,,,hold,hold
2025-07-13 21:30:00,0.7421,0.7421,0.7277,0.7335,4829276.0,,,,,hold,hold
2025-07-13 22:00:00,0.7334,0.735,0.7267,0.729,2615304.5,,,,,hold,hold
2025-07-13 23:00:00,0.7323,0.7375,0.7321,0.7345,2028580.8,,,,,hold,hold
2025-07-13 23:30:00,0.7344,0.7391,0.7338,0.7367,1596657.3,,,,,hold,hold
2025-07-14 00:00:00,0.7368,0.7491,0.7343,0.7445,5497275.4,,,,,hold,hold
2025-07-14 02:00:00,0.7523,0.7604,0.7485,0.7598,6900253.0,,,,0.01931848671854053,sell,sell
2025-07-14 02:30:00,0.7598,0.763,0.7515,0.7538,4805643.8,,,,0.01181208053691285,sell,sell
2025-07-14 03:00:00,0.7538,0.7643,0.7518,0.7623,5828228.5,,,,0.027220051206036988,sell,sell
2025-07-14 03:30:00,0.7624,0.7683,0.7589,0.7601,8984858.4,,,,0.03626448534423998,sell,sell
2025-07-14 04:00:00,0.7601,0.7674,0.7594,0.765,4641781.8,,,,0.04938271604938271,sell,sell
2025-07-14 04:30:00,0.765,0.7654,0.7612,0.7645,3984135.7,,,,0.04397105011607261,sell,sell
2025-07-14 05:00:00,0.7646,0.7669,0.7592,0.7666,5162743.4,,,,0.04370319945541179,sell,sell
2025-07-14 05:30:00,0.7666,0.767,0.7452,0.7556,8969357.1,,,,0.025654947739921274,sell,sell
2025-07-14 06:00:00,0.7555,0.7557,0.7487,0.7549,6016775.9,,,,0.013969106783075835,sell,sell
2025-07-14 06:30:00,0.7548,0.7548,0.7487,0.7519,3202548.9,,,,0.01388888888888884,sell,sell
2025-07-14 07:00:00,0.7519,0.7586,0.7514,0.7578,4066755.6,,,,0.007578779417630743,sell,sell
2025-07-14 07:30:00,0.7579,0.7658,0.7571,0.7623,9173061.1,,,,0.013292569453675407,sell,sell
2025-07-14 08:00:00,0.7624,0.7632,0.7485,0.7517,6635334.1,,,,-0.01066070018425902,sell,sell
2025-07-14 08:30:00,0.7518,0.759,0.751,0.7549,4642684.6,,,,0.0014592730167153345,sell,sell
2025-07-14 09:00:00,0.7549,0.7583,0.7515,0.7568,3962661.5,,,,-0.007215007215007119,hold,hold
2025-07-14 09:30:00,0.7567,0.7649,0.7554,0.7575,6402074.4,,,,-0.003420602552295815,hold,hold
2025-07-14 10:00:00,0.7574,0.7582,0.748,0.753,7834712.3,,,,-0.015686274509803977,hold,hold
2025-07-14 10:30:00,0.7529,0.7567,0.7497,0.7541,4245037.1,,,,-0.013603662524525828,hold,hold
2025-07-14 11:00:00,0.7541,0.7572,0.7469,0.7486,4848672.5,,,,-0.023480302635011663,hold,hold
2025-07-14 12:30:00,0.7477,0.7497,0.744,0.7492,2251678.6,,,,-0.0035909030456178215,hold,hold
2025-07-14 13:00:00,0.7492,0.7531,0.7464,0.7501,3535176.4,,,,-0.010160992346265552,hold,hold
2025-07-14 13:30:00,0.7502,0.761,0.7475,0.7574,7630862.9,,,,-0.006427915518824601,hold,hold
2025-07-14 14:00:00,0.7574,0.761,0.7471,0.7525,6152177.3,0.7506575,,,0.0010642543567911389,hold,hold
2025-07-14 14:30:00,0.7527,0.7527,0.7385,0.7475,10545820.8,0.7506925000000001,,,-0.00980262286395539,sell,sell
2025-07-14 15:00:00,0.7476,0.7477,0.7365,0.7397,7973653.4,0.7504075,,,-0.022595137420718836,hold,hold
2025-07-14 16:30:00,0.7404,0.7457,0.7374,0.7442,4225217.9,0.7499974999999999,,,-0.013128232329929768,hold,hold
2025-07-14 17:00:00,0.7443,0.7445,0.7361,0.7394,3001976.5,0.74993,,,-0.012289607266898317,hold,hold
2025-07-14 17:30:00,0.7394,0.7414,0.7352,0.739,5711658.1,0.7500675,,,-0.010841922098781986,hold,hold
2025-07-14 18:30:00,0.7381,0.7399,0.7303,0.7305,1982450.5,0.7502525,,0.006895119736259421,-0.02495995728777356,hold,hold
2025-07-14 20:00:00,0.7318,0.7318,0.7212,0.7295,5130828.8,0.749655,,0.00673770897879728,-0.03056478405315599,hold,hold
2025-07-14 20:30:00,0.7294,0.7362,0.7282,0.733,2953514.4,0.74944,,0.006779722939833044,-0.019397993311036865,hold,hold
2025-07-14 21:00:00,0.7329,0.7354,0.7305,0.7341,1749554.2,0.7489899999999999,,0.006763854880424807,-0.0075706367446262135,hold,hold
2025-07-14 21:30:00,0.7341,0.7376,0.7336,0.7362,2102478.0,0.7485875,,0.006564976970247174,0.002587498297698554,hold,hold
2025-07-14 23:00:00,0.735,0.7361,0.7307,0.7315,965729.9,0.746725,,0.0065012582098024786,-0.0106843386529617,hold,hold
2025-07-15 00:30:00,0.7377,0.7386,0.7258,0.7287,5645935.6,0.7445275,,0.006580114789103691,-0.00246406570841895,buy,buy
2025-07-15 01:00:00,0.7287,0.7287,0.7203,0.725,4939552.2,0.7434875,,0.0062558282622190865,-0.007529089664613409,buy,buy
2025-07-15 01:30:00,0.7249,0.7349,0.7231,0.7272,2566221.5,0.7427775,,0.006278071088703687,-0.006285870456408937,buy,buy
2025-07-15 02:00:00,0.7272,0.731,0.717,0.7192,6861641.3,0.741885,,0.006250294191654488,-0.014119259766963821,buy,buy
2025-07-15 02:30:00,0.7193,0.7263,0.7181,0.7227,3694787.8,0.741155,,0.006227492780514236,-0.014051841746248295,buy,buy
2025-07-15 03:00:00,0.7226,0.7236,0.7105,0.7169,8300382.1,0.7401325,,0.0060478532506550026,-0.023430050401852642,buy,buy
2025-07-15 03:30:00,0.7168,0.7198,0.7114,0.7186,3838728.5,0.73904,,0.006065368351075667,-0.023906547133930922,buy,buy
2025-07-15 04:00:00,0.7186,0.7252,0.7116,0.7242,4015963.5,0.7383525000000001,,0.006104240315300993,-0.014425694066412698,buy,buy
2025-07-15 04:30:00,0.7242,0.73,0.7213,0.7276,3498434.1,0.7376699999999999,,0.006161534767400071,-0.010202693511086824,buy,buy
2025-07-15 05:00:00,0.7275,0.7314,0.7268,0.7277,3491109.5,0.7369425,,0.006139139966307061,-0.0051948051948051965,buy,buy
2025-07-15 05:30:00,0.7277,0.7281,0.7229,0.7256,2663397.7,0.7361449999999999,,0.005826416286396273,-0.013057671381936808,buy,buy
2025-07-15 06:00:00,0.7256,0.7276,0.7228,0.7245,2697732.0,0.7354325,,0.005827251680263925,-0.01802656546489556,buy,buy
2025-07-15 06:30:00,0.7245,0.7253,0.7211,0.7234,1582739.8,0.7346649999999999,,0.005809898573464829,-0.007273226293399215,buy,buy
2025-07-15 07:00:00,0.7234,0.7268,0.7213,0.7235,2787362.1,0.7340375,,0.0056710156149719524,-0.002068965517241339,buy,buy
2025-07-15 07:30:00,0.7235,0.7241,0.7193,0.7199,2710626.1,0.7333575,,0.005607451550591364,-0.010038503850384961,buy,buy
2025-07-15 08:00:00,0.7198,0.7213,0.7135,0.7212,3029946.3,0.732695,,0.005298659676321072,0.002780867630700845,buy,buy
2025-07-15 08:30:00,0.7212,0.7269,0.7206,0.7245,4165862.4,0.7320774999999999,,0.005305388907988442,0.00249066002490661,buy,buy
2025-07-15 09:00:00,0.7244,0.7334,0.724,0.7316,3236459.3,0.7316149999999999,,0.005503925788527399,0.020504951876133326,buy,buy
2025-07-15 09:30:00,0.7315,0.734,0.7286,0.7294,3112070.3,0.730915,,0.005508631274853973,0.015029223490119703,buy,buy
2025-07-15 10:00:00,0.7294,0.7372,0.7289,0.7359,3150952.7,0.7305,,0.005627979130362897,0.016155758077879057,hold,hold
2025-07-15 10:30:00,0.7357,0.7364,0.73,0.7318,3062052.5,0.7301075,,0.005668221595580504,0.005772402418911415,buy,buy
2025-07-15 11:00:00,0.7318,0.7352,0.7242,0.7251,3279762.5,0.7297425,,0.005721065060209214,-0.0035729009207091655,buy,buy
2025-07-15 11:30:00,0.7251,0.7286,0.725,0.7273,1632570.1,0.7295674999999999,,0.005741840747948959,0.0023428886438807695,buy,buy
2025-07-15 12:00:00,0.7274,0.7287,0.723,0.7252,2524327.3,0.7291875,,0.005748133874863812,0.0009661835748790981,buy,buy
2025-07-15 12:30:00,0.7252,0.7378,0.7182,0.7321,9432616.1,0.728885,,0.005920700330126771,0.012026541332595952,hold,hold
2025-07-15 14:00:00,0.7342,0.7371,0.7288,0.7293,2695456.9,0.7284299999999999,,0.005762216431927853,0.011231281198003318,buy,buy
2025-07-15 14:30:00,0.7292,0.7299,0.7124,0.7154,16853046.6,0.7280525,,0.0062919345282236375,-0.01256038647342994,buy,buy
2025-07-15 15:00:00,0.7155,0.7199,0.7114,0.7195,6266773.1,0.7277775,,0.006202428251395979,-0.01653909240021867,buy,buy
2025-07-15 15:30:00,0.7196,0.7267,0.7174,0.7244,6813882.7,0.7275925,,0.006210448927580961,-0.006854949273375377,buy,buy
2025-07-15 16:00:00,0.7244,0.7312,0.7231,0.7288,3599986.6,0.727575,,0.006152971692735399,-0.009648050006794362,buy,buy
2025-07-15 16:30:00,0.7288,0.7353,0.7285,0.7317,3277021.1,0.7275425,,0.006133488182180051,-0.0001366493577480421,buy,buy
2025-07-15 17:00:00,0.7317,0.7379,0.7293,0.7374,2693301.4,0.727625,,0.006175633785724047,0.016963177492759662,buy,buy
2025-07-15 18:00:00,0.7462,0.7466,0.739,0.7396,4583146.2,0.7279924999999999,,0.006533110146469975,0.019856591285162928,buy,buy
2025-07-15 18:30:00,0.7397,0.7399,0.7285,0.7343,6331026.9,0.7279725,,0.006437863687869395,0.0030050539543777788,buy,buy
2025-07-15 19:00:00,0.7342,0.7386,0.7325,0.7325,2614236.1,0.7279975000000001,,0.0064486179055473995,-0.003265750442236981,buy,buy
2025-07-15 19:30:00,0.7326,0.7332,0.7206,0.7216,5423090.8,0.7276575000000001,,0.006794144549581921,-0.01716153636611273,buy,buy
2025-07-15 20:00:00,0.7216,0.7275,0.7191,0.725,3979522.2,0.7273375000000001,0.738425,0.006818019136780099,-0.005896064719594141,buy,buy
2025-07-15 20:30:00,0.725,0.7278,0.7227,0.7259,1136922.0,0.7272675000000001,0.738223,0.006782827438782387,0.014677103718199636,buy,buy
2025-07-15 21:00:00,0.7258,0.7329,0.7247,0.7327,1596075.0,0.72746,0.738039,0.006918006057983463,0.018346073662265372,buy,buy
2025-07-15 21:30:00,0.7328,0.7388,0.732,0.7358,1726205.8,0.727675,0.737948,0.006932941551241386,0.0157371617890667,buy,buy
2025-07-15 22:00:00,0.7358,0.7388,0.7325,0.7375,1629014.3,0.7281325,0.737869,0.006934857323378229,0.01193743139407255,buy,buy
2025-07-15 22:30:00,0.7374,0.7422,0.7341,0.7405,2212919.1,0.7285775,0.7378239999999999,0.006958394207051886,0.012026786934536071,buy,buy
2025-07-15 23:00:00,0.7405,0.7495,0.7404,0.7445,5382878.1,0.7292675,0.7378480000000001,0.006957407926102159,0.00962842419311083,buy,buy
2025-07-15 23:30:00,0.7445,0.7489,0.7432,0.7466,1919885.2,0.7299675,0.7379789999999999,0.006932925104236178,0.0006701514542286624,buy,buy
2025-07-16 00:00:00,0.7467,0.7471,0.7419,0.745,2831288.7,0.7304875,0.738139,0.006925746418331942,0.007301243915629918,buy,buy
2025-07-16 00:30:00,0.745,0.7509,0.7445,0.7497,3172325.3,0.7310399999999999,0.738313,0.00672627493082401,0.02097235462345104,buy,buy
2025-07-16 02:00:00,0.7467,0.7471,0.7352,0.7368,3585768.4,0.7324075,0.738481,0.006778069580578028,0.016275862068965585,buy,buy
2025-07-16 02:30:00,0.7369,0.7388,0.7327,0.7377,1055482.9,0.732765,0.738442,0.0067487654160103645,0.01625568260090926,buy,buy
2025-07-16 04:00:00,0.738,0.7385,0.7328,0.7373,1204988.2,0.7340275,0.737951,0.006570426588620689,-0.00027118644067813946,buy,buy
2025-07-16 04:30:00,0.7373,0.741,0.7359,0.7406,1011683.0,0.73443,0.7378189999999999,0.006567451842743149,0.00013504388926399713,buy,buy
2025-07-16 05:00:00,0.7407,0.7453,0.7404,0.7434,2575763.5,0.7347250000000001,0.73763,0.006585496926636024,-0.0014775016789793094,buy,buy
2025-07-16 05:30:00,0.7435,0.7455,0.7403,0.7412,2391973.7,0.73502,0.7374409999999999,0.00658630217120118,-0.007232788641843069,buy,buy
