timestamp,open,high,low,close,volume,sma_short,sma_long,volatility,momentum,label,action
2025-07-15 11:30:00,92.53,92.75,92.26,92.67,8744.928,,,,,buy,buy
2025-07-15 12:00:00,92.68,92.84,92.14,92.31,5827.688,,,,,buy,buy
2025-07-15 13:00:00,92.92,93.73,92.88,93.5,9744.706,,,,,buy,buy
2025-07-15 13:30:00,93.49,93.97,92.84,93.68,12990.478,,,,,buy,buy
2025-07-15 14:00:00,93.68,93.97,92.9,93.18,21609.349,,,,,buy,buy
2025-07-15 15:00:00,92.01,93.03,91.88,92.66,24627.844,,,,,buy,buy
2025-07-15 15:30:00,92.66,93.59,92.59,93.44,9017.529,,,,,buy,buy
2025-07-15 18:00:00,95.55,96.34,95.39,95.56,19282.568,,,,0.035207453147004575,buy,buy
2025-07-15 18:30:00,95.57,95.84,94.05,95.33,25373.748,,,,0.02593628928110192,buy,buy
2025-07-15 19:00:00,95.32,96.06,95.22,95.56,7199.023,,,,0.022032085561497272,buy,buy
2025-07-15 19:30:00,95.56,95.69,94.63,95.19,12449.656,,,,0.01611870196413312,buy,buy
2025-07-15 20:00:00,95.18,95.54,94.75,95.21,5925.924,,,,0.021785790942262073,buy,buy
2025-07-15 21:30:00,95.93,96.61,95.86,96.26,16592.771,,,,0.030179794520547976,buy,buy
2025-07-15 22:00:00,96.25,96.31,95.92,95.92,8568.807,,,,0.023583395582115196,buy,buy
2025-07-15 22:30:00,95.92,96.04,95.64,96.03,6116.382,,,,0.018345705196182394,hold,hold
2025-07-15 23:30:00,96.33,96.45,96.16,96.35,7846.196,,,,0.008372579801151137,hold,hold
2025-07-16 00:00:00,96.36,96.37,95.79,96.18,17943.899,,,,0.006488070322310691,buy,buy
2025-07-16 00:30:00,96.18,97.26,96.18,96.97,13282.96,,,,0.017203398720234908,hold,hold
2025-07-16 01:30:00,96.61,96.68,96.23,96.45,4221.05,,,,0.013236684525685494,hold,hold
2025-07-16 02:00:00,96.44,96.44,95.3,95.47,22417.149,,,,0.0027308055876484882,hold,hold
2025-07-16 02:30:00,95.47,95.7,95.19,95.52,5521.637,,,,0.0032559605083499754,hold,hold
2025-07-16 03:30:00,95.6,95.85,95.38,95.47,4836.995,,,,-0.008206939538749292,hold,hold
2025-07-16 04:00:00,95.47,95.65,95.1,95.64,3434.933,,,,-0.0029190992493745016,hold,hold
2025-07-16 06:00:00,95.85,96.13,95.61,95.98,2828.393,94.91475,,,-0.0020794343938449478,buy,buy
2025-07-16 07:00:00,96.22,96.46,96.0,96.46,4985.312,95.0955,,,-0.0016559718484786545,hold,hold
2025-07-16 07:30:00,96.45,96.63,96.33,96.39,4541.892,95.1885,,,-0.0006220839813374512,hold,hold
2025-07-16 09:30:00,97.28,97.7,96.95,97.59,14979.657,95.56475,,,0.022205928563946875,buy,buy
2025-07-16 10:00:00,97.58,97.64,96.98,96.98,7130.21,95.65975,,,0.01401087411125057,buy,buy
2025-07-16 10:30:00,96.99,97.22,96.82,96.89,5597.327,95.78175,,0.00461937734200027,0.011483453387618692,buy,buy
2025-07-16 11:30:00,97.29,97.29,96.9,96.95,6826.536,95.98525,,0.004618791299273194,0.011370749008971393,buy,buy
2025-07-16 13:30:00,97.3,97.3,96.66,97.02,14619.621,96.244,,0.004461978416658976,0.006535947712418277,buy,buy
2025-07-16 14:00:00,97.03,97.14,96.37,96.88,19550.44,96.277,,0.0043838475718948715,0.008011653313911182,buy,buy
2025-07-16 14:30:00,96.87,98.03,96.83,97.69,32358.705,96.336,,0.004052928516369541,0.012436521919369836,buy,buy
2025-07-16 16:00:00,96.85,97.92,96.53,97.8,16076.22,96.48075,,0.004170469848031539,0.008455351618890328,buy,buy
2025-07-16 17:00:00,97.95,98.98,97.89,98.7,23652.616,96.6185,,0.004124200748180708,0.01449275362318847,hold,hold
2025-07-16 17:30:00,98.71,99.33,98.3,99.28,38046.36,96.694,,0.004109060215451117,0.024033006704486937,hold,hold
2025-07-16 18:00:00,99.28,99.81,99.02,99.52,17758.702,96.784,,0.004114213113417482,0.024079028606709185,hold,hold
2025-07-16 19:30:00,98.72,98.72,98.19,98.54,13845.656,96.9675,,0.00421771762648715,0.015666872809730004,hold,hold
2025-07-16 20:30:00,99.34,99.46,98.56,98.69,11632.523,97.08975,,0.00448570519910332,0.010236462278636393,hold,hold
2025-07-16 21:00:00,98.7,99.96,98.57,99.9,22968.635,97.17175,,0.004684209475858056,0.02894221856009893,hold,hold
2025-07-16 21:30:00,99.89,99.89,98.93,99.06,10125.722,97.237,,0.004854238042866006,0.022713194301053008,hold,hold
2025-07-16 22:30:00,98.91,98.97,97.56,97.87,19635.259,97.38175,,0.005087236683149978,-0.0008167432363450633,buy,buy
2025-07-16 23:00:00,97.88,97.97,97.06,97.56,15968.643,97.4305,,0.005096814408648217,-0.011550151975683876,buy,buy
2025-07-16 23:30:00,97.56,97.76,97.18,97.47,6807.645,97.4805,,0.005099751500324194,-0.018231265108783257,buy,buy
2025-07-17 04:30:00,96.44,96.69,96.38,96.6,8267.025,97.66475,,0.00549292823888789,-0.012976397261673767,buy,buy
2025-07-17 05:00:00,96.59,97.18,96.23,97.18,5093.843,97.6625,,0.005556686953263218,-0.003895038950389451,buy,buy
2025-07-17 05:30:00,97.18,97.83,97.1,97.82,13704.375,97.66825,,0.0056300934561496,0.0035908484661946183,buy,buy
2025-07-17 06:30:00,98.35,98.69,98.08,98.38,19476.16,97.73975,,0.005666617722246693,0.006136224176723104,buy,buy
2025-07-17 07:00:00,98.39,98.5,97.46,97.63,16147.925,97.74825,,0.005777889921011202,0.004113956597757706,buy,buy
2025-07-17 08:30:00,98.67,98.9,98.34,98.84,20171.612,97.85475,,0.005826989782278332,0.02170767004341534,buy,buy
2025-07-17 09:30:00,100.47,101.39,100.16,100.76,42289.361,98.02725,,0.0061718747240856985,0.04827299209321678,buy,buy
2025-07-17 10:00:00,100.75,100.9,99.75,99.98,19755.541,98.10475,,0.006211136388140298,0.03670676068021583,buy,buy
2025-07-17 10:30:00,99.98,100.31,99.49,100.09,11761.994,98.16475,,0.006207044180415663,0.03612836438923406,buy,buy
2025-07-17 11:00:00,100.09,100.16,99.43,99.72,12031.17,98.2305,,0.006217727830057366,0.026137065239761226,buy,buy
2025-07-17 11:30:00,99.73,99.92,99.21,99.66,8322.672,98.3005,,0.0061918225074697845,0.018810059292578174,buy,buy
2025-07-17 13:00:00,100.71,100.94,99.64,100.15,24781.571,98.44525,96.85410000000002,0.006539275630941835,0.025811738195226974,buy,buy
2025-07-17 13:30:00,100.13,100.17,98.2,99.76,30925.583,98.45725,96.925,0.006551302722978583,0.01578250687302729,buy,buy
2025-07-17 14:00:00,99.76,100.69,99.76,100.68,16882.946,98.48625,97.00869999999999,0.006660439514755305,0.020267531414673634,buy,buy
2025-07-17 14:30:00,100.68,101.45,100.6,100.76,24586.723,98.5355,97.08709999999999,0.006567141705489041,0.019425333872926,buy,buy
2025-07-17 15:00:00,100.77,101.04,99.91,100.73,15599.38,98.58575,97.15939999999999,0.006491986038521593,0.0025878371653229593,buy,buy
2025-07-17 15:30:00,100.73,101.73,100.73,101.28,19346.27,98.65425,97.23539999999998,0.006509317956633474,0.005160778086542139,buy,buy
2025-07-17 16:00:00,101.29,101.6,100.63,100.82,30572.163,98.691,97.3118,0.00642593862020564,0.008401680336067141,buy,buy
2025-07-17 16:30:00,100.82,101.58,100.2,101.58,23433.135,98.76325,97.4075,0.006501429650479224,0.014886602058147513,buy,buy
2025-07-17 17:30:00,100.7,101.6,100.01,101.46,16739.695,98.84325,97.5681,0.0065943666215324635,0.018061408789885602,buy,buy
2025-07-17 18:00:00,101.46,101.71,100.77,101.58,27065.303,98.91,97.64679999999998,0.006589030116572227,0.02213725095592678,buy,buy
2025-07-17 18:30:00,101.57,101.67,101.02,101.58,9585.858,99.00275,97.71959999999999,0.0064889746029555715,0.008638665475126706,buy,buy
2025-07-17 19:00:00,101.59,102.39,101.59,102.01,30895.048,99.114,97.79029999999999,0.0065069326062146444,0.01857214178731903,hold,hold
2025-07-17 19:30:00,102.02,102.08,100.87,100.98,16836.494,99.20175,97.84460000000001,0.006682520526959491,0.01222935044105844,buy,buy
2025-07-17 20:00:00,100.97,101.08,99.82,100.7,21566.383,99.25975000000001,97.896,0.006601296819610361,0.00019864918553835764,hold,hold
2025-07-17 20:30:00,100.69,101.59,100.66,101.13,7885.978,99.34349999999999,97.95400000000001,0.006544678157316552,0.0036720921000394924,hold,hold
2025-07-17 21:30:00,101.99,102.07,100.04,101.63,19072.286,99.59049999999999,98.0826,0.006313321941050561,0.003455766192733023,hold,hold
2025-07-17 23:00:00,102.2,103.1,102.04,102.61,12815.042,100.0515,98.29440000000001,0.006294182295355224,0.018967229394240226,hold,hold
2025-07-18 00:30:00,102.51,103.43,102.47,103.29,30563.993,100.5075,98.48629999999999,0.0064609006626964,0.01683402244536336,hold,hold
2025-07-18 01:30:00,103.94,104.68,103.6,104.26,31556.618,100.83775,98.64160000000001,0.006292077518449386,0.03248167954050318,sell,sell
2025-07-18 02:00:00,104.27,104.85,103.32,104.69,34018.431,100.99625,98.7267,0.0063015111793359325,0.03962264150943384,sell,sell
2025-07-18 03:00:00,104.47,106.69,103.89,105.51,72135.783,101.3455,98.8906,0.006125506024253617,0.0346146303196706,sell,sell
2025-07-18 03:30:00,105.52,107.79,105.02,107.79,60424.698,101.58500000000001,99.00399999999999,0.006731492975076011,0.06061202400865895,sell,sell
