timestamp,open,high,low,close,volume,sma_20,sma_50,volatility,momentum,label,action
2025-06-28 11:00:00,146.95,147.62,146.95,147.15,178978.232,143.745,142.466,0.00646455616428162,0.022371986382269116,buy,buy
2025-06-28 12:00:00,147.14,147.34,146.39,146.44,62435.682,143.88049999999998,142.5242,0.006424843985512304,0.011186300234774293,buy,buy
2025-06-28 17:00:00,149.16,152.7,149.09,152.17,233245.765,145.53199999999998,143.0814,0.006088014743154531,0.03411484879374771,hold,hold
2025-06-29 02:00:00,150.25,150.32,149.42,149.88,117753.985,148.93,144.8462,0.006149177696697346,-0.0013326226012794207,hold,hold
2025-06-29 15:00:00,151.29,151.77,150.72,150.75,75695.878,150.655,147.2848,0.005258698774687677,-0.002250314382156393,buy,buy
2025-06-29 18:00:00,151.42,152.24,151.17,151.89,65385.2,150.748,147.7798,0.0030419793585190398,0.00019755037534552322,buy,buy
2025-06-29 19:00:00,151.88,151.92,150.95,151.18,58085.978,150.771,147.972,0.0030751819658504736,-0.0038874612901100836,buy,buy
2025-06-29 20:00:00,151.19,151.41,150.83,150.84,39920.604,150.781,148.17600000000002,0.0029973096643081164,-0.002974419988102217,buy,buy
2025-06-29 21:00:00,150.85,152.0,150.35,151.66,65650.431,150.852,148.3736,0.0028976015916568573,0.006036484245439455,buy,buy
2025-06-30 12:00:00,150.38,150.7,149.67,149.92,60210.456,151.275,150.543,0.0038416851113988646,-0.0035227650382186892,hold,hold
2025-06-30 15:00:00,151.34,159.99,150.85,157.83,1152245.05,151.5535,150.94979999999998,0.009603756755602792,0.052972179598372415,sell,sell
2025-06-30 16:00:00,157.83,158.46,156.29,157.02,410386.69,151.8625,151.1534,0.009687462547408498,0.044641075111436335,sell,sell
2025-06-30 17:00:00,157.03,157.45,156.48,156.74,156717.787,152.11650000000003,151.32479999999998,0.009669042396000162,0.042292858092831676,sell,sell
2025-06-30 18:00:00,156.75,157.67,155.32,155.77,153685.663,152.25900000000001,151.457,0.009787145003545612,0.03902081109925315,sell,sell
2025-06-30 19:00:00,155.76,157.97,155.64,157.77,139715.274,152.4815,151.569,0.009989001069677242,0.04552683896620291,sell,sell
2025-06-30 20:00:00,157.77,157.8,156.08,156.58,108769.362,152.68099999999998,151.6746,0.0101401983560989,0.034624025373331646,sell,sell
2025-06-30 21:00:00,156.59,156.86,155.39,155.55,94239.323,152.85700000000003,151.7722,0.01023894677028021,-0.014445922828359659,sell,sell
2025-06-30 22:00:00,155.55,156.01,155.01,155.17,113101.806,153.015,151.87400000000002,0.010144857243642407,-0.011781938606547082,sell,sell
2025-06-30 23:00:00,155.17,155.8,154.5,154.81,80891.121,153.16699999999997,151.9488,0.010153449853988366,-0.012313385223937767,sell,sell
2025-07-01 00:00:00,154.82,155.64,153.39,154.76,128031.629,153.35,152.0276,0.010094629037005368,-0.006483918597932958,sell,sell
2025-07-01 01:00:00,154.76,155.22,154.3,154.39,81261.533,153.503,152.101,0.010074260061936229,-0.021423591303796785,sell,sell
2025-07-01 07:00:00,151.27,151.5,148.82,150.07,272410.391,154.05749999999998,152.3588,0.01051781026183247,-0.027981086857957083,hold,hold
2025-07-01 18:00:00,147.92,147.93,145.5,146.01,130919.73,150.3025,151.72439999999997,0.00558476450931526,-0.015773508594539964,buy,buy
2025-07-01 19:00:00,146.0,146.7,145.33,145.46,147515.86,149.835,151.605,0.004502568758906046,-0.01941485775920182,buy,buy
2025-07-01 21:00:00,146.44,147.0,146.02,146.51,55819.902,149.02550000000002,151.40279999999998,0.004833860597115575,-0.0048227143051216,buy,buy
2025-07-01 22:00:00,146.51,147.02,146.22,146.72,41094.801,148.6945,151.32039999999998,0.004899479788606569,-0.010854176498348411,buy,buy
2025-07-01 23:00:00,146.73,146.96,146.3,146.88,40245.477,148.3415,151.2248,0.004948658573541184,-0.007030827474310386,buy,buy
2025-07-02 01:00:00,146.76,147.92,145.85,147.84,80145.726,147.8725,150.99200000000002,0.005311920303112093,0.016361886429258954,buy,buy
2025-07-02 04:00:00,148.86,149.26,148.32,149.14,55956.928,147.674,150.78799999999998,0.005041820289619117,0.016494002181024925,buy,buy
2025-07-02 06:00:00,149.04,149.78,148.71,149.67,75038.454,147.7,150.7048,0.004986860953571793,0.019828291087489847,buy,buy
2025-07-02 12:00:00,148.61,148.62,147.12,147.69,92783.822,147.9195,150.50959999999998,0.00503537759436343,-0.013229104028863459,buy,buy
2025-07-02 15:00:00,150.28,151.58,150.0,151.31,215543.53,148.4925,150.5026,0.005526362631109236,0.01796286329386443,hold,hold
2025-07-02 23:00:00,153.53,153.67,151.97,152.27,95112.408,150.691,149.97899999999998,0.0058543257711950805,0.004552051721863126,hold,hold
2025-07-03 03:00:00,152.8,154.02,152.78,153.42,83298.538,151.4655,149.845,0.005809100123700884,-0.002276126682708046,hold,hold
2025-07-03 12:00:00,154.53,155.26,151.92,153.13,329052.411,153.786,150.528,0.006234678241386616,-0.014924412994531955,hold,hold
2025-07-03 13:00:00,153.12,154.99,152.53,154.55,271197.023,153.9345,150.6422,0.006154152149845308,-0.006811901548743671,hold,hold
2025-07-03 17:00:00,150.67,151.67,150.63,151.52,80327.876,153.57049999999998,150.91199999999998,0.006695210073420372,-0.019478418430078248,hold,hold
2025-07-03 18:00:00,151.53,151.88,150.66,151.74,66664.645,153.481,150.9802,0.006622799049878099,-0.009077254620257214,hold,hold
2025-07-04 11:00:00,150.08,150.78,150.05,150.21,58155.505,151.684,152.32319999999999,0.006932994416348048,-0.0198368678629689,hold,hold
2025-07-04 20:00:00,146.73,147.23,146.55,146.86,41069.389,149.52949999999998,151.775,0.005762676137823617,-0.008439673215853039,hold,hold
2025-07-04 21:00:00,146.86,147.36,146.37,147.23,42145.504,149.2685,151.6592,0.005790400583192311,0.004502967865183782,hold,hold
2025-07-04 22:00:00,147.23,148.37,146.97,148.28,82934.109,149.11849999999998,151.56879999999998,0.006057208356520681,0.01638220577147176,hold,hold
2025-07-04 23:00:00,148.28,148.29,147.3,147.7,97069.605,148.91899999999998,151.4474,0.006056998398104249,0.007159904534606021,hold,hold
2025-07-05 06:00:00,147.36,148.35,147.06,148.19,79829.847,147.7405,150.709,0.005504719866216174,-0.0008764832793958233,hold,hold
2025-07-05 15:00:00,148.07,148.22,147.05,147.12,55637.4,147.795,149.4284,0.0034705433954927063,-0.005408328826392528,buy,buy
2025-07-05 16:00:00,147.11,147.26,145.9,146.68,146161.047,147.786,149.3166,0.0033866806646431933,-0.00851696633770438,buy,buy
2025-07-05 20:00:00,146.89,147.22,146.47,147.2,29756.72,147.578,148.982,0.0033374697433994002,-0.005942733657482657,buy,buy
2025-07-06 00:00:00,147.55,147.64,147.17,147.62,25210.685,147.5355,148.5776,0.002797742041025814,0.008333333333333304,hold,hold
2025-07-06 01:00:00,147.62,147.65,146.93,147.23,42026.596,147.529,148.475,0.0028404969724851016,0.002314657226496042,buy,buy
2025-07-06 06:00:00,147.21,148.34,147.15,148.07,88284.803,147.411,148.025,0.0028280447570560316,0.0030483674298875663,hold,hold
2025-07-06 09:00:00,147.54,147.71,146.82,146.85,35289.003,147.305,147.7476,0.0027931243260066662,-0.0033932813030199682,buy,buy
2025-07-06 14:00:00,151.37,152.05,150.62,151.59,276376.945,147.911,147.6588,0.004571780746727683,0.027380548966452034,hold,hold
2025-07-06 17:00:00,153.11,153.18,152.27,152.47,153335.941,148.692,147.9368,0.004757152245303955,0.03034193809974317,hold,hold
2025-07-07 07:00:00,151.21,152.45,150.89,152.38,113005.742,151.66400000000002,149.1676,0.0054461862778416486,0.007604311313892831,hold,hold
2025-07-07 08:00:00,152.37,152.96,152.24,152.67,68716.012,151.847,149.25719999999998,0.005392099803914994,0.004209695454844287,hold,hold
2025-07-07 09:00:00,152.66,152.66,152.05,152.17,37897.787,151.8875,149.3434,0.005326831423599565,0.002041353878572183,hold,hold
2025-07-08 02:00:00,148.74,149.3,147.85,147.99,80349.395,150.471,150.2414,0.004512586028764967,-0.0024939336748449614,buy,buy
2025-07-08 11:00:00,151.13,151.67,150.98,151.31,154306.854,149.40249999999997,150.6808,0.004490062996880454,0.01380234505862643,hold,hold
2025-07-08 12:00:00,151.31,152.48,151.25,152.41,170486.307,149.5055,150.78220000000002,0.004512422660158587,0.02103570710792524,hold,hold
2025-07-08 14:00:00,152.02,152.08,150.52,150.83,176128.585,149.64249999999998,150.8996,0.004018529300017674,0.006137015542658997,hold,hold
2025-07-08 15:00:00,150.82,151.15,149.77,149.83,90115.814,149.6855,150.869,0.004158469753511744,-0.0025297916250581753,buy,buy
2025-07-08 16:00:00,149.84,150.55,149.03,150.51,216422.007,149.793,150.8474,0.0041611398794171445,-0.004102428372923961,buy,buy
2025-07-08 22:00:00,150.81,151.55,150.52,151.55,65038.165,150.64399999999998,150.8004,0.005317693731369601,0.00690983987774918,buy,buy
2025-07-08 23:00:00,151.55,151.94,151.29,151.67,69065.376,150.7955,150.7892,0.0053024009868693186,-0.0025647770616862298,buy,buy
2025-07-09 04:00:00,151.29,151.46,150.53,151.17,101194.702,151.31149999999997,150.7634,0.005142566676381623,-0.002507423292642863,buy,buy
2025-07-09 05:00:00,151.16,153.88,151.14,153.15,299902.288,151.4585,150.7892,0.005739930589308636,0.009758027296103533,buy,buy
2025-07-09 06:00:00,153.15,153.46,152.38,152.92,110220.482,151.548,150.8122,0.005761461996756009,0.0080421885299935,buy,buy
2025-07-09 12:00:00,153.74,154.63,153.33,154.06,176954.42,152.167,150.9458,0.005594115178721271,0.007454878367774143,hold,hold
2025-07-09 13:00:00,154.06,154.88,153.61,153.77,201902.619,152.2525,150.9656,0.00558145091343739,0.004966995621201287,hold,hold
2025-07-09 16:00:00,153.98,155.02,153.66,154.87,110205.067,152.659,151.08839999999998,0.00509521469788224,0.01116479498563594,hold,hold
2025-07-09 17:00:00,154.87,154.92,153.23,153.64,79735.544,152.8005,151.1398,0.005039639397920963,-0.0005854420087165746,buy,buy
2025-07-10 01:00:00,155.94,157.87,155.93,157.61,79172.26,154.7595,152.3244,0.0062273904594463735,0.0021618872003561496,buy,buy
2025-07-10 02:00:00,157.62,159.34,157.61,158.31,125581.623,155.029,152.50719999999998,0.0062524158589176496,0.014547551909766865,buy,buy
2025-07-10 05:00:00,157.68,157.79,156.95,157.25,58743.9,155.725,153.0452,0.005930147174713531,0.0012734797835083356,buy,buy
2025-07-10 06:00:00,157.25,157.49,156.67,157.44,72445.032,155.939,153.2136,0.005903832864571071,0.009619084263178035,buy,buy
2025-07-10 10:00:00,158.07,158.13,157.43,157.93,47803.346,156.8125,153.90720000000002,0.006081609732494678,0.001649013762922591,buy,buy
2025-07-10 14:00:00,157.05,157.7,156.22,156.85,133740.242,157.4065,154.38639999999998,0.006131529417454094,-0.012839071055447127,buy,buy
2025-07-10 16:00:00,156.44,158.75,156.16,158.39,303509.523,157.482,154.6256,0.006553824788458255,0.002912682834167013,buy,buy
2025-07-10 17:00:00,158.39,161.18,157.96,160.9,327008.045,157.6895,154.847,0.006937073266120215,0.020615287028227014,hold,hold
2025-07-10 18:00:00,160.9,161.01,158.33,159.07,269484.978,157.76,155.0182,0.007368527506303304,0.010160665523591739,buy,buy
2025-07-11 08:00:00,163.28,164.06,163.28,163.87,99897.227,162.00600000000003,158.366,0.0076738549607815575,-0.0068484848484847705,hold,hold
2025-07-11 13:00:00,165.24,166.94,164.3,166.4,303534.137,163.781,159.5636,0.007792876141837219,0.019170698842408296,sell,sell
2025-07-11 14:00:00,166.41,168.2,165.25,166.64,394134.394,164.1595,159.8152,0.0077562184795890166,0.016903643131750634,sell,sell
2025-07-12 03:00:00,162.96,163.64,162.84,163.45,49249.978,163.84699999999998,161.78199999999998,0.0074973025862814825,0.008141614753592652,hold,hold
2025-07-12 07:00:00,163.47,163.84,162.75,163.22,53079.675,163.591,162.2148,0.0073476954084667765,-0.001346059716103798,hold,hold
2025-07-12 18:00:00,160.45,160.7,159.8,160.29,67277.328,161.70999999999998,162.8574,0.0053752675626751335,0.003066332916145109,hold,hold
2025-07-13 10:00:00,161.89,162.09,161.58,161.82,28834.771,160.876,162.2278,0.0055926200621150895,-0.0008644109656705812,buy,buy
2025-07-13 11:00:00,161.82,162.72,161.71,162.06,57411.417,161.072,162.1728,0.00531815758215226,0.0044003718624110455,buy,buy
2025-07-13 13:00:00,162.67,162.99,161.94,162.91,83436.963,161.392,162.111,0.004768494479586867,0.001475379602877025,buy,buy
2025-07-13 14:00:00,162.92,164.19,162.36,162.8,203711.379,161.51749999999998,162.06199999999998,0.004685481566631022,0.003575391443718434,hold,hold
2025-07-14 00:00:00,161.15,162.3,160.61,161.63,85516.627,161.99650000000003,161.65040000000002,0.004666816293727293,-0.008891341672798703,hold,hold
2025-07-14 03:00:00,164.9,168.2,164.7,167.11,435808.351,162.45749999999998,161.7592,0.006003414268093255,0.04079471848530147,sell,sell
2025-07-14 04:00:00,167.11,167.93,166.78,167.52,228220.081,162.7225,161.8502,0.00597015665172169,0.04179104477611939,sell,sell
2025-07-14 07:00:00,165.71,168.37,165.68,167.25,168154.463,163.42149999999998,162.06560000000002,0.006327325334537583,0.027334152334152373,sell,sell
2025-07-14 08:00:00,167.26,167.52,166.04,167.46,143408.175,163.6615,162.1454,0.006271365044673037,0.01546297980716771,sell,sell
2025-07-14 09:00:00,167.46,168.15,167.06,167.38,123015.784,163.885,162.2286,0.006242889718573325,0.0016157022320626435,sell,sell
2025-07-14 10:00:00,167.39,167.66,166.47,167.58,120723.262,164.124,162.3272,0.006230844301835759,0.00035816618911166387,sell,sell
2025-07-14 11:00:00,167.59,167.67,166.31,166.53,126260.018,164.3485,162.40460000000002,0.006428149040849082,-0.001558846453624252,sell,sell
2025-07-14 12:00:00,166.53,167.39,166.4,166.93,95742.454,164.64849999999998,162.483,0.006411194567375643,0.007362259368776769,sell,sell
2025-07-14 14:00:00,167.94,168.6,165.43,166.71,283388.702,165.09300000000002,162.7474,0.006710586121300417,-0.004478681476173363,sell,sell
2025-07-14 16:00:00,163.96,165.35,163.29,165.26,200378.47,165.29850000000002,162.955,0.0075055363064328705,-0.013844134144886167,hold,hold
2025-07-14 21:00:00,162.96,162.96,162.17,162.51,92678.033,165.79350000000002,163.3256,0.007603621058297082,-0.008843620395218466,hold,hold
2025-07-15 08:00:00,159.54,159.63,158.39,159.23,136376.98,162.3495,163.2392,0.006095049827049598,-0.008407024536056906,buy,buy
2025-07-15 13:00:00,159.92,162.04,159.74,161.24,222670.517,160.922,163.0192,0.006219232858323324,0.010655634950482717,buy,buy
2025-07-15 15:00:00,157.78,160.96,157.31,160.47,191771.006,160.483,162.8726,0.007717635839242699,0.008674335281915857,buy,buy
2025-07-15 16:00:00,160.46,161.6,160.28,160.97,131666.648,160.3835,162.836,0.007539610101336025,0.008900031338138437,buy,buy
2025-07-15 17:00:00,160.97,162.85,160.86,162.81,119038.803,160.39849999999998,162.8514,0.007890602353394848,0.01845364694107343,buy,buy
2025-07-15 20:00:00,160.22,161.28,159.71,160.69,125517.711,160.2425,162.77360000000002,0.007561199879946118,0.018507954617481115,buy,buy
2025-07-15 21:00:00,160.68,162.64,160.56,161.92,127892.324,160.283,162.7612,0.007726284894427026,0.009035956876674689,buy,buy
2025-07-16 00:00:00,163.98,165.26,163.54,164.75,163722.011,160.85449999999997,162.908,0.007920213029719484,0.017729182110205022,buy,buy
2025-07-16 07:00:00,164.11,164.64,163.62,164.05,104879.682,162.0745,162.7164,0.008011187302668072,0.0008541272649624787,buy,buy
2025-07-16 11:00:00,166.01,166.81,166.0,166.66,145147.408,163.37849999999997,162.67,0.008554573079045455,0.021326142909670276,buy,buy
2025-07-16 16:00:00,168.45,173.29,168.4,172.56,705604.225,165.17350000000002,162.8058,0.0076895999196396215,0.03939284423563416,hold,hold
2025-07-17 00:00:00,173.62,174.85,172.98,172.99,105285.908,169.501,164.453,0.006961415386871086,-0.0021918440329929956,buy,buy
2025-07-17 02:00:00,171.48,172.07,170.21,171.33,168923.191,170.2765,164.83700000000002,0.006632114255233421,-0.019121772485257815,buy,buy
2025-07-17 10:00:00,177.19,177.8,175.72,176.34,169496.137,173.12550000000002,166.9888,0.007972589547533755,0.029301891197758723,hold,hold
2025-07-17 13:00:00,176.76,176.98,172.78,174.35,302722.196,173.7575,167.9646,0.008629128644055703,0.0018963337547408532,buy,buy
2025-07-18 02:00:00,180.6,180.64,178.86,179.65,124142.779,175.6415,171.66760000000002,0.008919612476557278,0.0354466858789626,hold,hold
2025-07-18 08:00:00,180.93,181.97,178.57,179.39,248065.719,177.439,173.90439999999998,0.009238893916253058,-0.0014472585583079622,hold,hold
2025-07-18 16:00:00,177.02,179.08,176.16,178.38,197701.624,179.4835,175.93720000000002,0.008574275442675092,-0.005685618729097008,hold,hold
2025-07-19 04:00:00,177.45,177.74,177.02,177.31,74525.317,177.7105,176.87800000000004,0.007193496887041568,0.008015918135304112,hold,hold
2025-07-19 06:00:00,177.54,177.64,176.1,176.27,58320.661,177.4335,177.1372,0.00694664867041225,0.0062221714807626505,hold,hold
2025-07-19 07:00:00,176.26,177.32,176.15,176.99,41354.531,177.36,177.23680000000002,0.00651617976300081,0.00215163354283443,hold,hold
2025-07-19 11:00:00,177.38,177.81,176.19,176.59,64172.185,176.874,177.39579999999998,0.006425604838329879,-0.005406927626020908,hold,hold
2025-07-19 13:00:00,177.33,177.84,176.93,177.47,110009.516,176.77100000000002,177.4418,0.00610971427333096,0.0027120176281145714,buy,buy
2025-07-19 14:00:00,177.47,177.88,174.8,175.01,158307.677,176.625,177.40660000000003,0.006233025477664818,-0.005850942967507433,buy,buy
2025-07-19 16:00:00,177.41,177.87,176.49,177.54,89992.614,176.756,177.5212,0.006483537664635645,0.0008455944529004444,buy,buy
2025-07-19 18:00:00,176.32,177.52,176.19,176.82,34265.686,176.8195,177.64440000000002,0.0066307630091239,-0.0029322205932108547,buy,buy
2025-07-19 23:00:00,176.41,177.08,176.2,176.96,40209.761,176.823,177.898,0.006330841350388606,0.003629764065335772,buy,buy
2025-07-20 05:00:00,177.59,178.0,177.1,177.8,45337.838,177.102,177.78220000000002,0.005647279764232527,0.004746835443038,buy,buy
2025-07-20 07:00:00,177.34,178.67,177.22,177.94,92470.929,177.1665,177.578,0.005447191354039401,0.00039354584809125903,buy,buy
2025-07-20 15:00:00,180.87,182.03,179.98,181.96,177390.98,178.8265,177.68960000000004,0.005698982971447963,0.012182232853090058,buy,buy
2025-07-20 17:00:00,182.1,182.1,180.28,180.58,205193.486,179.2945,177.8326,0.005795587096811389,0.000775881179339466,buy,buy
2025-07-21 00:00:00,181.44,181.75,178.4,180.23,187460.783,180.6925,178.452,0.006507548485420832,-0.011083676268861531,buy,buy
2025-07-21 06:00:00,188.31,189.77,187.93,189.26,253571.366,182.7595,179.52199999999996,0.008697032737315532,0.05010264661821018,buy,buy
2025-07-21 16:00:00,196.79,197.04,193.3,195.15,509202.92,188.2635,182.70159999999998,0.008242605991990679,0.020552243489174726,buy,buy
2025-07-21 17:00:00,195.15,196.68,194.47,196.12,228598.296,188.9535,183.076,0.007891906494278438,0.0246603970741901,buy,buy
2025-07-21 22:00:00,196.13,197.78,195.55,197.31,91532.628,192.413,184.8888,0.008036144818720531,0.011068408916218297,hold,hold
2025-07-21 23:00:00,197.31,197.49,195.56,195.72,89380.23,192.8635,185.2854,0.008380814860647151,-0.0020395676116663486,buy,buy
2025-07-22 12:00:00,199.91,203.81,199.07,203.09,384752.265,197.6885,190.70559999999998,0.011199500887077971,0.020398934833944615,sell,sell
2025-07-22 13:00:00,203.09,204.13,198.19,199.06,649796.402,197.83549999999997,191.07800000000003,0.012076807640547527,0.004846037354871324,sell,sell
2025-07-22 14:00:00,199.07,202.27,196.95,202.18,366360.218,198.2545,191.48579999999998,0.012119474199617276,0.026398619149152314,sell,sell
2025-07-22 15:00:00,202.18,204.99,201.21,201.83,515531.03,198.6145,191.86199999999997,0.012063477078208115,0.02316739328804629,sell,sell
2025-07-22 16:00:00,201.82,204.24,200.76,203.76,285123.962,199.107,192.3198,0.012006409607325158,0.023353924966099004,sell,sell
2025-07-22 17:00:00,203.76,203.89,200.78,202.86,242769.302,199.443,192.7378,0.012053824049259369,0.014756640488219785,sell,sell
2025-07-22 18:00:00,202.85,203.93,201.16,202.53,274527.34,199.704,193.1464,0.011739889631107142,-0.002757398197843375,sell,sell
2025-07-22 19:00:00,202.52,202.69,198.39,198.92,218431.123,199.864,193.51319999999998,0.012394179432163208,-0.000703305536019383,sell,sell
2025-07-22 20:00:00,198.91,201.36,198.39,200.65,128899.941,200.01299999999998,193.88119999999998,0.012448757642967686,-0.007567514096349814,sell,sell
2025-07-22 21:00:00,200.64,202.17,199.83,201.44,123072.82,199.9805,194.27020000000002,0.012279157680971268,-0.0019323192786008248,sell,sell
2025-07-22 22:00:00,201.44,202.88,201.43,201.95,91976.685,199.9805,194.68439999999998,0.012240975833968755,-0.008882999607381259,sell,sell
2025-07-22 23:00:00,201.95,206.3,201.93,205.7,328750.536,200.261,195.15200000000002,0.012582319987010903,0.013999802819678386,sell,sell
2025-07-23 00:00:00,205.7,205.75,203.36,204.29,202707.84,200.7615,195.62779999999998,0.01259659988073332,0.008690070606823586,sell,sell
2025-07-23 01:00:00,204.3,204.52,202.64,203.05,168251.373,201.085,196.0602,0.011859900848314201,0.020762115423285765,sell,sell
2025-07-23 02:00:00,203.05,203.39,201.61,202.34,144084.681,201.2505,196.50240000000002,0.0118835345029048,0.008422626463991945,sell,sell
2025-07-23 03:00:00,202.34,202.75,200.99,201.39,126747.851,201.41500000000002,196.9284,0.011764075439803791,-0.00024821286735510206,sell,sell
2025-07-23 04:00:00,201.4,202.26,201.0,201.65,100024.105,201.64849999999998,197.27439999999999,0.009962624233826472,-0.0014855162168853075,sell,sell
2025-07-23 05:00:00,201.65,202.01,200.83,201.58,97397.296,201.86450000000002,197.5718,0.009725847162366949,-0.020029168692270227,sell,sell
2025-07-23 06:00:00,201.58,201.93,199.74,200.62,126727.17,201.94,197.86900000000003,0.009482800158737585,-0.017964658084096086,sell,sell
