timestamp,sma_20,sma_50,volatility,momentum,action
2025-06-21 17:00:00,,,,,sell
2025-06-21 18:00:00,,,,,sell
2025-06-21 19:00:00,,,,,sell
2025-06-21 20:00:00,,,,,sell
2025-06-23 01:00:00,2226.6780000000003,,0.010700511716890525,0.02854683164054972,buy
2025-06-23 15:00:00,2243.88,,0.007458108720933049,-0.0015408457333672132,buy
2025-06-23 17:00:00,2250.368,,0.00901232917226169,0.009456946706488445,buy
2025-06-25 09:00:00,2444.487,2386.78,0.005485189130064377,-0.009744802362971483,hold
2025-06-26 03:00:00,2433.6735,2432.2976,0.005698449280726355,0.02393647659014242,hold
2025-06-26 07:00:00,2444.564,2438.6769999999997,0.005614143961557589,0.012471434031928963,hold
2025-06-26 12:00:00,2453.5375,2443.4688,0.005897188272187751,-0.018973066206713574,hold
2025-06-26 21:00:00,2454.457,2442.6924000000004,0.006140588372573417,-0.007768091638820751,hold
2025-06-27 16:00:00,2434.5715,2440.9264000000003,0.005127163519276747,-0.00521627510536804,hold
2025-06-28 16:00:00,2424.7185,2428.246,0.003578574096229192,0.003590064876717758,hold
2025-06-28 18:00:00,2426.6639999999998,2428.654,0.0025523990667374067,0.0045051914809424165,hold
2025-06-28 22:00:00,2429.752,2428.906,0.0018824956524092875,0.0022054746698974004,buy
2025-06-30 10:00:00,2470.29,2450.1958,0.007616163759129424,-0.015854826366211716,hold
2025-06-30 19:00:00,2480.4399999999996,2457.9688,0.008697573500422141,0.021645461153910306,sell
2025-06-30 20:00:00,2479.6539999999995,2459.2876,0.008765715079534582,0.026387983318365782,hold
2025-07-01 17:00:00,2458.518,2467.782,0.00457315870404753,-0.0068597747707283,buy
2025-07-01 20:00:00,2446.4595,2466.023,0.004149031507899054,-0.002008314255725452,buy
2025-07-02 11:00:00,2426.765,2451.0928,0.004108595910344219,0.0006055101422948184,buy
2025-07-03 08:00:00,2565.5885000000003,2485.7996,0.007027981900357182,0.008179576765327878,hold
2025-07-03 20:00:00,2587.3995000000004,2522.2682,0.005630206147231826,0.0015490314699999619,sell
2025-07-03 21:00:00,2588.169,2526.1212,0.005613451502758645,0.009725658621601907,hold
2025-07-04 03:00:00,2589.7684999999997,2547.703,0.005243310039060002,-0.006777062014548196,hold
2025-07-04 23:00:00,2524.3255,2561.7111999999997,0.004456389164143335,0.0045983272983625145,hold
2025-07-05 02:00:00,2516.916,2557.9282,0.004483739213704172,0.011444450244750604,hold
2025-07-06 01:00:00,2514.2865,2524.1552,0.00231874618305567,0.004832903653212206,hold
2025-07-06 11:00:00,2511.9745,2513.6023999999998,0.002430176732446931,0.002174709640416106,hold
2025-07-07 14:00:00,2565.892,2538.5226000000002,0.005694498748223586,-0.020687547628165714,hold
2025-07-07 20:00:00,2557.1535,2541.9408000000003,0.005706685055849122,0.0009953982580530596,buy
2025-07-07 22:00:00,2553.9715,2543.2216,0.004491191835879867,0.004801502252189671,buy
2025-07-08 02:00:00,2546.5685000000003,2544.5346,0.004360977181640446,-0.0024307761515603987,buy
2025-07-08 11:00:00,2543.9755,2551.6776,0.004456834616902134,0.009012009482201266,hold
2025-07-08 12:00:00,2546.9185,2553.1726,0.004321739111452978,0.009378406999417832,buy
2025-07-09 02:00:00,2588.7825,2566.5152000000003,0.004783060015239002,0.0016894882274611778,buy
2025-07-09 06:00:00,2600.6155000000003,2569.79,0.005198141548407547,0.006868788911976065,buy
2025-07-09 20:00:00,2645.897,2599.4192,0.0071195817580938184,0.036257252396649786,buy
2025-07-10 00:00:00,2678.6994999999997,2617.5096000000003,0.0075177268178091335,0.014104247828630179,buy
2025-07-10 08:00:00,2741.6175,2656.2916000000005,0.007089760949181889,0.0018214936247724633,buy
2025-07-11 10:00:00,2926.6369999999997,2811.2536,0.012454273109935583,0.01102944889789681,hold
2025-07-11 14:00:00,2963.7665,2840.1794,0.012602169447063293,-0.0048612706562382035,hold
2025-07-12 12:00:00,2966.5285,2937.2532,0.00514946846034477,-0.0055948403139326475,hold
2025-07-12 14:00:00,2960.489,2943.4664000000002,0.004959151602698411,-0.01295698308581128,hold
2025-07-13 04:00:00,2944.4915,2963.3648,0.0035463483096704667,0.007018260410816657,buy
2025-07-13 07:00:00,2942.498,2961.9364,0.003615661904582709,0.004532864112396062,buy
2025-07-15 02:00:00,3020.3735,2996.2994,0.0053283715507151256,-0.009913514737115547,buy
2025-07-15 15:00:00,2990.7905,3003.2010000000005,0.008489986870785171,0.022553887139743267,buy
2025-07-16 05:00:00,3070.7455,3034.875,0.009691593260337921,0.0014850743652583542,buy
2025-07-16 17:00:00,3171.267,3072.7576,0.00728794814911529,0.052877321060149196,buy
2025-07-16 18:00:00,3183.3630000000003,3078.9663999999993,0.006767892580968354,0.054045429124814914,buy
2025-07-17 00:00:00,3256.7985,3123.4056,0.006307371025425544,0.012236284390194196,buy
2025-07-17 04:00:00,3293.4574999999995,3151.6139999999996,0.00680777987954817,-0.00343192943429671,buy
2025-07-17 07:00:00,3333.7799999999997,3178.9871999999996,0.007587845084049542,0.032858927389229464,buy
2025-07-17 10:00:00,3371.8044999999997,3207.7054,0.0073825300746873865,0.03198746642793204,buy
2025-07-17 14:00:00,3396.9495,3242.8476,0.007417877317750559,-0.006431446234501315,buy
