timestamp,open,high,low,close,volume,sma_20,sma_50,volatility,momentum,label,action
2025-06-22 22:00:00,78.16,80.2,78.11,80.19,36563.9,,,,0.021268466632704985,buy,buy
2025-06-23 02:00:00,80.94,81.03,79.91,79.94,7949.529,,,,0.019122896481386986,buy,buy
2025-06-23 03:00:00,79.94,80.04,79.71,79.98,9514.548,,,,0.023416506717850227,buy,buy
2025-06-23 08:00:00,81.04,81.25,80.82,80.93,8930.518,,,,0.01238428821616222,buy,buy
2025-06-23 09:00:00,80.93,81.05,80.53,80.94,11443.342,,,,0.012003000750187454,buy,buy
2025-06-23 11:00:00,80.91,81.04,80.51,80.8,8015.516,79.92349999999999,,,0.0009910802775023875,buy,buy
2025-06-23 12:00:00,80.8,81.68,80.56,81.68,11857.265,80.08149999999999,,,0.012143742255266377,hold,hold
2025-06-23 15:00:00,81.7,82.12,81.01,81.11,12278.359,80.545,,0.007629966453808349,0.002100321225599222,buy,buy
2025-06-23 23:00:00,85.19,85.32,84.84,84.91,10910.559,81.884,,0.008392214815181811,0.03561409928040016,hold,hold
2025-06-24 19:00:00,84.52,84.82,84.17,84.48,12226.896,84.5885,82.4808,0.006062867302086215,0.004518430439952592,hold,hold
2025-06-24 20:00:00,84.47,85.18,84.38,85.15,8843.146,84.59649999999999,82.61840000000001,0.0061473122123714774,0.008647239990523525,hold,hold
2025-06-25 19:00:00,84.53,84.97,84.5,84.83,7731.106,84.7585,84.5934,0.0035696586196785427,-0.003524022083871703,hold,hold
2025-06-25 20:00:00,84.83,84.93,84.63,84.9,7355.737,84.751,84.6366,0.003171134720837794,0.0012973227974997226,hold,hold
2025-06-26 01:00:00,84.95,85.55,84.66,85.02,10723.61,84.685,84.70459999999999,0.003444218290333462,0.002239773664977074,hold,hold
2025-06-26 04:00:00,85.18,85.28,84.7,84.98,11354.803,84.6935,84.72059999999999,0.0034477320542160585,0.00794686276835499,hold,hold
2025-06-26 13:00:00,84.5,84.66,84.06,84.19,12719.941,84.936,84.81020000000001,0.0034287114897772657,-0.015436791018594409,hold,hold
2025-06-26 17:00:00,84.21,84.66,84.18,84.26,6770.092,84.9185,84.83319999999999,0.00402760226335563,-0.007772020725388518,hold,hold
2025-06-26 18:00:00,84.26,84.71,84.04,84.39,9147.443,84.9225,84.8194,0.004041371878543741,-0.0013017751479289519,hold,hold
2025-06-26 19:00:00,84.39,85.25,84.31,84.99,11991.324,84.9385,84.82520000000001,0.004240149460769144,0.009502316189571092,hold,hold
2025-06-26 22:00:00,84.6,84.83,84.29,84.33,3382.073,84.8875,84.8258,0.004480955617502334,0.001543942992874081,hold,hold
2025-06-27 07:00:00,85.09,85.29,84.56,84.65,4794.231,84.711,84.8048,0.0056933498418719804,-0.004703115814226777,hold,hold
2025-06-27 16:00:00,84.28,84.98,84.05,84.52,10972.205,84.536,84.70460000000001,0.005185497412399978,0.0001183291918114282,buy,buy
2025-06-27 17:00:00,84.53,84.6,83.28,83.54,9967.409,84.4825,84.693,0.005711487578094762,-0.010189573459715606,buy,buy
2025-06-28 00:00:00,84.83,85.08,84.72,84.88,4011.887,84.4125,84.6984,0.005588093153140499,0.016892296633520987,hold,hold
2025-06-28 08:00:00,85.37,85.43,85.12,85.25,5802.299,84.66650000000001,84.7216,0.0043304737211395114,0.0019981194170193284,hold,hold
2025-06-28 17:00:00,86.74,87.27,86.69,87.22,11671.95,85.506,84.8952,0.003126070182450196,0.02119189790422671,hold,hold
2025-06-28 19:00:00,86.88,86.9,86.32,86.35,8946.655,85.67750000000001,84.99060000000001,0.00340425767739076,0.009351256575102163,hold,hold
2025-06-29 07:00:00,86.77,86.83,86.45,86.73,6399.53,86.3225,85.3636,0.003628448819352275,0.008605651819979077,hold,hold
2025-06-29 08:00:00,86.74,86.93,86.72,86.83,6913.276,86.39099999999999,85.3982,0.003602458002057714,0.006491248406166772,hold,hold
2025-06-29 20:00:00,86.85,86.86,86.59,86.67,2989.745,86.6195,86.014,0.0021151489131703703,0.0015021955165241963,hold,hold
2025-06-30 15:00:00,84.94,86.26,84.75,85.96,27423.457,86.5835,86.5588,0.005304242351241133,0.004205607476635453,hold,hold
2025-06-30 21:00:00,86.49,87.12,86.39,86.86,14937.302,86.228,86.54179999999998,0.006083383698653459,0.010469986040018586,sell,sell
