timestamp,sma_short,sma_long,volatility,momentum,action
2025-07-22 13:30:00,25.485500000000002,25.468000000000004,0.010310425428577163,-0.021442495126705596,sell
2025-07-22 14:00:00,25.463,25.467399999999998,0.010361460066767266,-0.003208985158443589,hold
2025-07-22 14:30:00,25.46225,25.471,0.010809998183990876,0.002371541501976271,sell
2025-07-22 15:00:00,25.457250000000002,25.4702,0.010899136476495033,-0.0023923444976076125,sell
2025-07-22 15:30:00,25.451999999999998,25.4675,0.010755446667438167,-0.014601420678768795,hold
2025-07-22 16:00:00,25.4435,25.465100000000003,0.0105817604671875,-0.01651592607156893,sell
2025-07-22 16:30:00,25.439749999999997,25.4633,0.010579297164383755,-0.023818820773135463,sell
2025-07-22 17:00:00,25.42875,25.459899999999998,0.010572974929041192,-0.019677292404565172,sell
2025-07-22 17:30:00,25.4185,25.455400000000004,0.010569232881450156,-0.021568627450980427,sell
2025-07-22 18:00:00,25.410249999999998,25.452599999999997,0.010613178723713814,-0.01875732708089095,sell
2025-07-22 18:30:00,25.4045,25.451700000000002,0.010453270744263112,-0.014062500000000089,sell
2025-07-22 19:00:00,25.398500000000002,25.449900000000003,0.010411757657490367,-0.012544100352802845,sell
2025-07-22 19:30:00,25.3845,25.4483,0.010570873046383461,-0.009163346613545786,sell
2025-07-22 20:00:00,25.373250000000002,25.4496,0.010662941235209441,0.01247484909456742,sell
2025-07-22 20:30:00,25.367749999999997,25.4494,0.0106032376791872,-0.006309148264984188,sell
2025-07-22 21:00:00,25.369,25.4489,0.010571051011678129,0.012789768185451633,sell
2025-07-22 21:30:00,25.357750000000003,25.4496,0.010570928097420853,0.01481778133760514,sell
2025-07-22 22:00:00,25.3435,25.4515,0.010566602357807596,0.015593762495001773,sell
2025-07-22 22:30:00,25.332,25.454300000000003,0.010565840565998144,0.016800000000000148,sell
2025-07-22 23:00:00,25.32575,25.459799999999994,0.010672949507237873,0.031312725812926656,sell
2025-07-22 23:30:00,25.325499999999998,25.4663,0.010722273144600447,0.037274549098196275,sell
2025-07-23 00:00:00,25.32725,25.475,0.010713241232500632,0.024691358024691468,sell
2025-07-23 00:30:00,25.339000000000002,25.480900000000002,0.01068726782537106,0.013866877971473901,sell
2025-07-23 01:00:00,25.33725,25.487,0.010660717705256974,0.014688368400158636,sell
2025-07-23 01:30:00,25.344749999999998,25.493199999999998,0.010282773155912358,0.03176517893043829,sell
2025-07-23 02:00:00,25.344749999999998,25.5017,0.01023229655945392,0.021065182829888673,sell
2025-07-23 02:30:00,25.348,25.5081,0.010221252668887163,0.018650793650793807,sell
2025-07-23 03:00:00,25.339000000000002,25.5156,0.010216766735298102,0.01420678768745054,sell
2025-07-23 03:30:00,25.33575,25.519299999999998,0.010261812348913215,0.00710339384372527,sell
2025-07-23 04:00:00,25.354750000000003,25.524199999999997,0.010228726167720316,0.011417322834645693,sell
2025-07-23 04:30:00,25.3675,25.529799999999994,0.009761784465964509,0.015342250196695328,sell
2025-07-23 05:00:00,25.3825,25.5328,0.009350763548673969,-0.0003892565200467324,sell
2025-07-23 05:30:00,25.38975,25.5347,0.00922458888280364,-0.009659969088098963,sell
2025-07-23 06:00:00,25.389000000000003,25.534299999999998,0.009123318717529283,-0.012825495530509157,sell
2025-07-23 06:30:00,25.38225,25.5332,0.009091308518980837,-0.009769441187964079,sell
2025-07-23 07:00:00,25.38475,25.535100000000003,0.008639174714968735,-0.001956181533646184,sell
2025-07-23 07:30:00,25.381,25.532899999999998,0.008386314749665238,-0.012081060015588396,sell
2025-07-23 08:00:00,25.3785,25.5304,0.007349515024036056,-0.007785130400934315,sell
2025-07-23 08:30:00,25.37725,25.529,0.0070453902889761255,-0.004674717569146947,sell
2025-07-23 09:00:00,25.36925,25.5224,0.00723135034953212,-0.019844357976653626,sell
2025-07-23 09:30:00,25.368000000000002,25.5146,0.007115458183815303,-0.01841692789968652,sell
2025-07-23 10:00:00,25.371,25.5044,0.007106087503323553,-0.02802646944336329,sell
2025-07-23 10:30:00,25.3625,25.4967,0.0070304758085171165,-0.030608291359937922,sell
2025-07-23 11:00:00,25.36225,25.4904,0.006946544652000837,-0.026090342679127687,sell
2025-07-23 11:30:00,25.363500000000002,25.4839,0.006924273117565899,-0.02380023410066323,sell
2025-07-23 12:00:00,25.36325,25.476799999999997,0.006900523437950099,-0.015748031496062964,sell
2025-07-23 12:30:00,25.35075,25.462699999999998,0.007452448052732037,-0.03314917127071826,sell
2025-07-23 13:00:00,25.34225,25.447,0.0074613889043547545,-0.036848294786358315,sell
2025-07-23 13:30:00,25.314500000000002,25.425,0.008272709400470344,-0.05956607495069044,hold
2025-07-23 14:00:00,25.292250000000003,25.4065,0.0085194004267482,-0.04982346018046291,hold
