timestamp,sma_20,sma_50,volatility,momentum,action
2025-07-03 22:00:00,3.5761499999999997,3.4772200000000004,0.007673874647842122,0.007659574468085184,sell
2025-07-03 23:00:00,3.57635,3.48222,0.0071839325199741025,-0.0014108352144469594,sell
2025-07-04 00:00:00,3.57545,3.48758,0.00719374993376206,0.0031117397454030193,sell
2025-07-04 01:00:00,3.5717999999999996,3.4927799999999998,0.007106864028272222,-0.0014100394811054073,sell
2025-07-04 02:00:00,3.5653499999999996,3.4976,0.0072949606521182835,-0.014325842696629287,sell
2025-07-04 03:00:00,3.5585,3.50216,0.007248726907716393,-0.009574767671078677,sell
2025-07-04 04:00:00,3.55205,3.50626,0.0071623456044532475,-0.01717342342342343,sell
2025-07-04 05:00:00,3.5451499999999996,3.5101399999999994,0.006446724217635208,-0.012432890647075423,hold
2025-07-04 06:00:00,3.53885,3.5131400000000004,0.006238656788830687,-0.0186125211505922,hold
2025-07-04 07:00:00,3.53165,3.51538,0.006293829088915503,-0.026828579497317095,hold
2025-07-04 23:00:00,3.4006999999999996,3.4999200000000004,0.0045584911993485685,0.006594724220623682,hold
2025-07-05 00:00:00,3.39525,3.4956800000000006,0.0048744160920963725,0.013485166317051211,hold
2025-07-05 03:00:00,3.3786500000000004,3.4842600000000004,0.004752710923622907,0.004174120453190211,hold
2025-07-05 06:00:00,3.36755,3.4734,0.005048535274784606,0.0017740981667651035,hold
2025-07-05 17:00:00,3.36105,3.41936,0.003875160711402952,-0.007728894173602785,hold
2025-07-05 19:00:00,3.357,3.4109999999999996,0.00450250260085345,-0.0020920502092051096,hold
2025-07-05 20:00:00,3.3553000000000006,3.40726,0.004440827578555597,-0.0011933174224343368,hold
2025-07-05 21:00:00,3.3548500000000003,3.40336,0.004401124019818768,0.0014943215780034436,hold
2025-07-06 09:00:00,3.34495,3.3621800000000004,0.0032856266960426773,0.0,hold
2025-07-06 16:00:00,3.3608,3.3564799999999995,0.003998774475013422,0.0143070044709388,hold
2025-07-06 22:00:00,3.3749499999999997,3.36366,0.00411879320326125,0.004407875404055295,hold
2025-07-07 01:00:00,3.3831,3.3655399999999998,0.004368218351521243,0.0008846947803007321,hold
2025-07-07 10:00:00,3.3997499999999996,3.3718,0.004722421100778457,-0.008211143695014633,hold
2025-07-07 14:00:00,3.3989,3.3741,0.005304328349336906,-0.007920211205632022,hold
2025-07-07 23:00:00,3.3842,3.3790999999999998,0.005031431637432704,-0.002664298401420906,hold
2025-07-08 01:00:00,3.37885,3.37896,0.005195971037104478,-0.011827321111768208,buy
2025-07-08 02:00:00,3.3762999999999996,3.37858,0.004909107002617125,-0.004473605726215357,buy
2025-07-08 03:00:00,3.3731999999999998,3.3785399999999997,0.004974250911848353,-0.002680965147453196,hold
2025-07-08 07:00:00,3.3653500000000003,3.37964,0.004764462373252275,0.00418910831837227,buy
2025-07-08 08:00:00,3.36305,3.3793400000000005,0.004960781208659579,-0.0020970641102456833,buy
2025-07-08 09:00:00,3.3591499999999996,3.3792,0.004947952185684219,-0.002389486260453988,buy
2025-07-08 10:00:00,3.3588500000000003,3.3796200000000005,0.005431889236835517,0.00776119402985076,buy
