timestamp,sma_short,sma_long,volatility,momentum,label,action
2025-06-24 19:00:00,,,,,hold,hold
2025-06-24 21:00:00,,,,,hold,hold
2025-06-25 01:00:00,,,,0.015249634426572012,hold,hold
2025-06-25 04:00:00,,,,0.002758810952479429,hold,hold
2025-06-25 05:00:00,,,,-0.0035635964912279494,hold,hold
2025-06-25 06:00:00,,,,0.0013003011223651217,hold,hold
2025-06-25 17:00:00,145.6155,,,-0.01627239163134142,hold,hold
2025-06-26 00:00:00,145.05599999999998,,0.005750012662484867,0.0060711793440333395,sell,sell
2025-06-26 01:00:00,145.051,,0.005984741718390207,0.003869006494403804,sell,sell
2025-06-26 03:00:00,144.9915,,0.006124062781980543,0.010527773929907225,hold,hold
2025-06-26 06:00:00,144.8695,,0.006179899887078444,0.004786016508288915,hold,hold
2025-06-27 01:00:00,142.17400000000004,144.0138,0.006556437634518408,-0.020029517183217327,buy,buy
2025-06-27 06:00:00,141.3365,143.549,0.006891781137449256,0.024809575625680313,buy,buy
2025-06-27 08:00:00,141.13150000000002,143.366,0.0075879826118846385,0.009510966001845533,buy,buy
2025-06-27 10:00:00,141.08300000000003,143.1888,0.007458863124569741,0.0038913258808546125,buy,buy
2025-06-27 17:00:00,141.2155,142.7106,0.008343455496767623,-0.004080196975026484,buy,buy
2025-06-27 18:00:00,141.296,142.65480000000002,0.00844738445261802,-0.004952596575633295,buy,buy
2025-06-27 20:00:00,141.683,142.6042,0.008634683159334185,0.006977727657175192,buy,buy
2025-06-28 01:00:00,142.083,142.4178,0.006999867905347354,0.005642544787699322,buy,buy
2025-06-28 02:00:00,142.17000000000002,142.3946,0.006723422611601199,0.000979911807937217,buy,buy
2025-06-28 10:00:00,143.56099999999998,142.3996,0.006464953772873908,0.025972212525309013,buy,buy
2025-06-28 18:00:00,145.96499999999997,143.261,0.006031834028929568,0.033187653646544746,hold,hold
2025-06-29 02:00:00,148.93,144.84619999999998,0.006149177696697347,-0.0013326226012794207,hold,hold
2025-06-29 07:00:00,149.6685,145.75359999999998,0.005691771737937022,0.0005324813631522041,hold,hold
2025-06-29 09:00:00,150.13299999999998,146.159,0.005613728309496729,0.010838295310095614,hold,hold
2025-06-29 11:00:00,150.5365,146.534,0.005585775292918895,0.013226452905811703,hold,hold
2025-06-29 12:00:00,150.67149999999998,146.7334,0.005432847455795606,0.014022435897436125,hold,hold
2025-06-29 14:00:00,150.651,147.1248,0.005438158654494044,0.003382411460405743,hold,hold
2025-06-29 19:00:00,150.77100000000002,147.97199999999998,0.003075181965850477,-0.0038874612901100836,buy,buy
2025-06-29 22:00:00,151.00400000000002,148.5746,0.003309689793132003,0.016012225101322164,hold,hold
2025-06-29 23:00:00,151.1965,148.7892,0.0033237222271252542,0.01248101433005333,hold,hold
2025-06-30 00:00:00,151.33700000000002,148.9882,0.0035003284844813145,0.004608598327737301,hold,hold
2025-06-30 01:00:00,151.4535,149.187,0.003546446477069024,0.005622436830268418,hold,hold
2025-06-30 04:00:00,151.65449999999998,149.73760000000001,0.003589979467103559,-0.011901647920481206,hold,hold
