timestamp,sma_20,sma_50,volatility,momentum,label
2025-05-31 15:00:00,,,,,hold
2025-05-31 23:00:00,,,,0.0002650956124699011,hold
2025-06-01 19:00:00,2512.011,,0.003931749457974724,0.013048150643184764,hold
2025-06-01 20:00:00,2512.008,,0.0039071490814710395,0.006383283924643823,hold
2025-06-02 04:00:00,2515.8015,,0.0040231212661875435,-0.01683837682622824,buy
2025-06-02 08:00:00,2516.8935,,0.004245137448489869,-0.0055610257800385865,buy
2025-06-02 11:00:00,2512.784,,0.004218156272422911,-0.004801617386909207,buy
2025-06-02 14:00:00,2509.5745,2516.1295999999998,0.004623178813453309,0.014759999679304858,buy
2025-06-02 15:00:00,2510.475,2516.357,0.004610829434826103,0.0253352783777685,buy
2025-06-02 18:00:00,2512.5055,2516.7889999999998,0.00418023011110952,0.018729305878631752,buy
2025-06-02 19:00:00,2512.1670000000004,2516.89,0.004283217814578268,0.01108728894425215,buy
2025-06-03 01:00:00,2537.6365,2523.6686,0.0052768450898045115,0.04488161614885233,hold
2025-06-03 06:00:00,2566.8845,2533.054,0.00592095951033647,-0.0012853225320471617,hold
2025-06-03 11:00:00,2591.1805,2543.1862,0.005780742272046771,-0.004964126726735962,hold
2025-06-03 16:00:00,2611.23,2555.8966,0.006275129668640375,-0.002316711724476006,hold
2025-06-03 17:00:00,2614.158,2557.8142000000003,0.006336057588181671,0.006660824512449093,hold
2025-06-03 22:00:00,2612.962,2565.8592,0.006308320562816418,-0.00034927324298283935,hold
2025-06-04 01:00:00,2612.687,2569.6742,0.005773317107984407,-0.0049025583202547685,hold
2025-06-04 03:00:00,2613.2675,2573.266,0.005330425567522573,0.014938861896633071,hold
2025-06-04 07:00:00,2617.4674999999997,2583.8396,0.005043612179510624,0.005914351010033236,hold
2025-06-04 08:00:00,2619.029,2586.7635999999998,0.005125850859103716,0.011005880011025093,hold
2025-06-04 10:00:00,2619.3525,2592.3707999999997,0.005117225787036783,0.000451225893540963,hold
2025-06-04 14:00:00,2620.8414999999995,2603.4516,0.0051299893534760945,-0.0002309739908139541,hold
2025-06-04 15:00:00,2622.98,2606.7168,0.005162994044228265,0.00926826131200742,hold
2025-06-04 16:00:00,2625.2305,2609.2888000000003,0.004968130255533272,0.00816767420265685,hold
2025-06-04 19:00:00,2630.2715,2614.2286,0.0053116206961751865,0.003419025692409816,hold
2025-06-04 20:00:00,2630.6055,2615.4526,0.005440562355551456,-0.013145835069194645,sell
2025-06-04 21:00:00,2630.9285,2617.1788,0.005123099333977578,-0.01843376700288235,sell
2025-06-04 22:00:00,2630.5965,2618.496,0.005106170223268342,-0.020451127819548942,sell
2025-06-04 23:00:00,2629.5855,2619.4386,0.00502447262531873,-0.010394410774666407,sell
2025-06-05 00:00:00,2628.3075,2619.9812,0.0050156000439568185,-0.006622012772383168,sell
2025-06-05 01:00:00,2627.496,2620.0024,0.0049122288581737745,-0.005812358026008879,sell
2025-06-05 02:00:00,2627.0335000000005,2619.9656,0.004997286572320046,0.005526409714200264,sell
2025-06-05 03:00:00,2626.8959999999997,2619.5434,0.004856116940846599,0.0023828162291168464,sell
2025-06-05 04:00:00,2626.365,2619.8266,0.004817073740933972,0.00950644765121278,sell
2025-06-05 05:00:00,2624.8489999999997,2620.0209999999997,0.0049060090183980125,0.002082310712971047,sell
2025-06-05 06:00:00,2623.143,2620.2678,0.004929564580953666,-0.0028219167591989613,sell
2025-06-05 07:00:00,2622.127,2620.0542,0.004929685818841517,-0.0016829789110091031,sell
2025-06-05 08:00:00,2621.5615,2619.7918,0.004798640948856907,-0.0055914536634518175,sell
2025-06-05 09:00:00,2621.307,2619.7857999999997,0.004810418934979396,-0.005828593632737578,sell
2025-06-05 10:00:00,2619.1225,2619.5738,0.0048893958578128515,-0.012804282287282698,sell
2025-06-05 11:00:00,2616.1265,2619.4442,0.004886680566869138,-0.0019516974027117273,sell
2025-06-05 12:00:00,2614.7095,2619.8482,0.005204167485425196,0.010494061812443167,sell
2025-06-05 22:00:00,2569.8305,2601.3412,0.01265409366167185,-0.050492697450163715,hold
2025-06-06 10:00:00,2474.393,2561.3160000000003,0.013028464454624427,0.009304898085338298,hold
2025-06-06 18:00:00,2468.6275,2538.7,0.0125823313081535,0.007917656373713333,hold
2025-06-07 03:00:00,2487.099,2514.8856,0.004075881564758019,-0.0010194580015412402,hold
2025-06-07 05:00:00,2489.8095000000003,2509.6652,0.004078455459756127,0.007229110294414642,hold
2025-06-07 18:00:00,2495.5045,2483.6462,0.0032172818595714073,0.007658586384290622,hold
2025-06-07 20:00:00,2499.6230000000005,2481.5018,0.0028122091770878565,0.0025122731699560585,hold
2025-06-07 21:00:00,2502.1645,2481.3651999999997,0.002704322792568033,0.0009445381486259397,hold
2025-06-08 09:00:00,2516.0260000000003,2500.0968,0.002946414490227707,-0.00566942175083196,hold
2025-06-08 16:00:00,2515.0245000000004,2504.1888,0.002972798931563069,0.00993591792380455,hold
2025-06-08 19:00:00,2515.316,2505.8160000000003,0.0029967762538828904,0.009478710767783394,hold
2025-06-08 22:00:00,2516.7815,2507.7872,0.0037401917787654566,-0.007880027374392307,buy
2025-06-08 23:00:00,2516.687,2508.1534,0.0036573458819564625,-0.005298826886493302,buy
2025-06-09 00:00:00,2516.136,2508.605,0.0036327452237203484,-0.010674385818034038,buy
2025-06-09 02:00:00,2514.3015,2509.2174,0.0036798081897211027,-0.015233941347745472,buy
2025-06-09 03:00:00,2513.422,2509.7286,0.003702226408461563,-0.016283256966578508,buy
2025-06-09 04:00:00,2511.864,2509.8328,0.003782095885353095,-0.00908695808197002,buy
2025-06-09 05:00:00,2511.034,2509.6708,0.0037794677084765794,-0.01153464577282115,buy
2025-06-09 09:00:00,2508.88,2509.9364,0.0038194667774889336,0.004978252685372775,buy
2025-06-09 12:00:00,2512.143,2513.084,0.004234954397147123,0.020818127130539432,buy
2025-06-09 15:00:00,2511.8565,2514.7092000000002,0.004959214100876458,0.009891244136787769,buy
2025-06-09 16:00:00,2513.202,2515.5582,0.00520497416562453,0.009168159188278624,buy
