timestamp,open,high,low,close,volume,sma_20,sma_50,volatility,momentum,label
2025-05-31 15:00:00,155.69,156.77,155.37,155.63,117267.763,,,,,hold
2025-05-31 23:00:00,156.86,157.68,156.31,156.45,51905.364,,,,0.005010599344767774,hold
2025-06-01 13:00:00,151.09,152.35,151.02,152.02,67561.157,154.7605,,0.005114196826476434,-0.01573324700550327,hold
2025-06-01 18:00:00,156.33,156.36,153.47,154.72,152778.058,154.17950000000002,,0.005956816170226376,0.024025415315374943,hold
2025-06-01 19:00:00,154.72,155.97,154.54,155.89,84379.446,154.1515,,0.005986605809154347,0.02545717668727776,hold
2025-06-02 06:00:00,155.35,156.15,154.66,155.73,71385.801,155.37349999999998,,0.006283604698375677,-0.013180406818325885,buy
2025-06-02 09:00:00,154.86,154.88,153.21,153.54,144749.119,155.81300000000002,,0.005878816209897681,-0.012350443844075798,buy
2025-06-02 10:00:00,153.53,154.24,152.95,154.01,85683.312,155.85049999999998,,0.005900830109507118,-0.008242642797346877,buy
2025-06-02 13:00:00,154.22,154.5,152.0,152.24,167003.633,155.5255,,0.00634714644145733,-0.02127933140469307,buy
2025-06-02 14:00:00,152.23,154.27,151.67,153.01,175804.201,155.44,155.1372,0.006205624842405385,-0.011946274053984407,buy
2025-06-02 19:00:00,153.22,153.64,151.77,152.95,103302.1,154.57350000000002,154.8886,0.004972663175722753,0.00466368891224378,buy
2025-06-02 20:00:00,152.96,154.54,152.92,154.31,98194.281,154.3985,154.8464,0.005347610348635042,0.008496176720475868,hold
2025-06-03 06:00:00,159.51,159.93,158.93,159.91,73919.333,155.98700000000002,155.3272,0.007543488469406019,0.0064828801611278575,hold
2025-06-03 12:00:00,160.56,161.54,160.21,161.15,76167.33,158.128,156.142,0.007351302368168173,0.007754361828528511,hold
2025-06-03 13:00:00,161.15,161.64,160.03,160.72,149402.392,158.48049999999998,156.3154,0.006740520427472668,0.005631335252158642,hold
2025-06-03 17:00:00,160.67,161.94,160.43,161.16,85461.587,160.046,157.049,0.007801577479040675,0.0037369207772794955,hold
2025-06-04 03:00:00,156.04,157.47,155.96,156.56,93601.055,158.971,157.1126,0.007868361094312605,0.011238858028678633,hold
2025-06-04 09:00:00,156.68,157.8,156.25,157.54,47320.3,157.82999999999998,157.22799999999998,0.0076527400839926886,0.006259580991313074,hold
2025-06-04 10:00:00,157.54,157.92,156.46,156.64,78116.134,157.5025,157.2636,0.007473181190714727,0.001214445509747586,hold
2025-06-04 11:00:00,156.63,156.86,155.72,155.92,71323.332,157.18849999999998,157.3112,0.007481363401268271,-0.0034513613703184287,hold
2025-06-04 15:00:00,156.83,157.97,156.55,157.13,122016.916,156.318,157.54039999999998,0.0067333399628849945,-0.0026025136473276644,hold
2025-06-04 16:00:00,157.13,157.57,156.39,157.37,73752.216,156.302,157.6276,0.006526293038152002,0.004660367722165493,sell
2025-06-04 17:00:00,157.36,157.43,155.58,156.07,71340.55,156.3645,157.6858,0.006640290956264796,0.0009620318111851489,sell
2025-06-04 19:00:00,155.62,156.0,155.28,155.37,54035.799,156.363,157.7716,0.006590118952065339,-0.002375754462565882,sell
2025-06-04 20:00:00,155.36,155.5,154.0,154.53,131528.709,156.3155,157.7978,0.005655765067259151,-0.014665561435949881,sell
2025-06-04 21:00:00,154.54,155.59,153.91,155.07,207276.709,156.2295,157.8402,0.004338807429574432,-0.013110163558836652,sell
2025-06-04 22:00:00,155.07,155.21,153.31,153.53,104718.518,156.1035,157.8246,0.00456522140834501,-0.02440109296562243,sell
2025-06-04 23:00:00,153.53,153.75,152.94,153.26,63107.014,155.9385,157.78119999999998,0.0045096760933207485,-0.018004741462164464,sell
2025-06-05 00:00:00,153.27,154.1,153.0,153.81,68925.796,155.8065,157.733,0.004562503881296006,-0.011694403392662034,sell
2025-06-05 01:00:00,153.8,154.16,153.07,153.37,48889.513,155.652,157.6638,0.004174121784556414,-0.012872497908219094,sell
2025-06-05 02:00:00,153.36,154.61,153.35,153.5,142322.469,155.50449999999998,157.55620000000002,0.004107370237807537,-0.006665372419594862,sell
2025-06-05 03:00:00,153.51,154.0,153.05,153.83,60527.954,155.375,157.3938,0.004066796093917058,-0.007996388727671278,sell
2025-06-05 04:00:00,153.84,154.0,153.15,153.98,94194.586,155.2395,157.2764,0.00408158570808167,0.0029310232527843816,sell
2025-06-05 07:00:00,152.15,153.0,152.04,152.44,62915.183,154.58649999999997,156.869,0.004532519607405816,-0.006063767359979155,hold
2025-06-05 11:00:00,151.92,152.4,151.28,152.37,68401.051,153.7855,156.278,0.004651639739410862,-0.0005247622171202782,hold
2025-06-05 20:00:00,146.2,146.6,141.53,141.82,582332.54,151.155,154.0932,0.010128442208840502,-0.062285109759323,buy
2025-06-05 22:00:00,144.29,144.92,143.11,144.47,128778.924,150.2495,153.5034,0.010842704729260506,-0.02811974436596032,buy
2025-06-06 01:00:00,145.43,145.63,144.69,145.53,64649.683,148.999,152.8914,0.010999571644167032,-0.004582763337893203,hold
2025-06-06 06:00:00,147.51,148.25,146.94,147.12,88865.643,147.7015,151.97719999999998,0.01108516537322746,0.01162071099498041,buy
2025-06-06 14:00:00,150.79,151.91,150.55,151.31,101627.558,147.04000000000002,150.8044,0.009976759090754525,0.02298695152457575,hold
2025-06-06 22:00:00,149.2,149.22,148.17,148.5,46783.317,148.9255,149.7574,0.004461690594940292,-0.01059364381371175,hold
2025-06-07 11:00:00,151.86,152.15,151.36,151.45,40853.682,149.952,148.9846,0.0049750633629228064,0.0037113128769301618,hold
2025-06-07 15:00:00,151.48,151.66,150.71,150.99,79276.701,150.36399999999998,148.94119999999998,0.0046735366876002925,-0.0032347504621070833,hold
2025-06-07 21:00:00,150.88,151.43,150.82,151.23,29099.974,151.015,149.1094,0.004200325396300933,0.0015895092390223464,hold
2025-06-08 02:00:00,150.29,150.35,149.68,149.75,55193.833,151.02100000000002,149.7164,0.004062676829840171,-0.007489395546129374,hold
2025-06-08 05:00:00,150.07,150.41,149.76,149.88,32917.557,150.72449999999998,149.9332,0.0034046265066269405,-0.0011995201919232645,hold
2025-06-08 09:00:00,149.03,149.12,147.88,148.45,88848.733,150.1965,150.0752,0.0029622405287549093,-0.009342676009342687,buy
2025-06-08 10:00:00,148.46,148.99,148.15,148.86,35812.674,150.0655,150.0942,0.002978285737823083,-0.007996801279488097,buy
2025-06-08 17:00:00,152.21,153.89,152.21,153.16,146281.79,150.062,150.22060000000002,0.0038555790484966893,0.023659938510894207,hold
2025-06-08 20:00:00,154.47,154.75,153.93,154.27,75816.987,150.661,150.49040000000002,0.003992495490103544,0.02607249750581997,hold
2025-06-08 21:00:00,154.27,155.3,153.99,154.42,64425.908,150.8675,150.597,0.003981619192046269,0.024684804246847936,buy
2025-06-08 22:00:00,154.42,154.52,152.76,152.94,106354.638,151.027,150.66899999999998,0.004508480328985311,0.004796005518691304,buy
2025-06-09 01:00:00,152.38,152.69,151.72,151.96,53440.264,151.377,150.894,0.004147556103411533,-0.01618542017350766,buy
2025-06-09 06:00:00,149.81,151.04,149.58,150.9,59638.216,151.8385,151.1104,0.0047040386498329,-0.009712560703504347,buy
2025-06-09 18:00:00,156.31,156.73,156.0,156.47,119210.5,153.25650000000002,151.79840000000002,0.006166836138034383,0.004945407835581284,buy
2025-06-09 19:00:00,156.47,156.63,155.05,155.75,136124.415,153.4215,151.9068,0.006220140511260908,0.015451819011605084,buy
2025-06-10 06:00:00,158.13,158.57,157.4,158.34,91937.934,157.48250000000002,153.865,0.006687639773408606,-0.014440433212996373,buy
2025-06-10 07:00:00,158.34,158.81,157.81,158.45,66645.257,157.624,154.0364,0.006678141265108057,-0.00993501624593851,buy
2025-06-10 12:00:00,160.85,161.54,159.36,161.53,176675.35,158.798,155.07,0.007116970261155966,0.020146520146520075,buy
2025-06-10 17:00:00,157.2,158.65,157.17,158.25,64310.934,159.08350000000002,155.8686,0.007718491766567794,-0.01616412806963008,buy
2025-06-11 01:00:00,164.61,165.14,163.43,164.16,149784.525,160.98399999999998,157.6302,0.010489537223519252,0.0033616527107143135,hold
2025-06-11 03:00:00,164.33,167.46,164.27,166.67,285810.716,161.6945,158.1634,0.01074514510859627,0.016962596863750123,sell
2025-06-11 04:00:00,166.67,166.79,164.75,165.08,137105.735,162.06,158.4308,0.010998653041307399,0.0008487935006669112,hold
2025-06-11 05:00:00,165.07,165.28,164.35,164.94,60500.039,162.3595,158.6988,0.010849324382315392,-0.0010901162790698526,hold
2025-06-11 07:00:00,165.95,167.15,165.27,166.65,125047.813,163.04,159.338,0.010889275537765529,0.015168128654970747,sell
2025-06-11 11:00:00,164.52,165.22,164.0,164.5,90775.954,164.2335,160.394,0.010385841597133684,-0.002667636716381705,sell
2025-06-11 12:00:00,164.5,167.48,163.73,167.21,319704.123,164.7335,160.63119999999998,0.010842800743690578,0.0075926483880688345,sell
2025-06-11 13:00:00,167.22,167.4,165.18,165.77,252817.262,165.1095,160.8342,0.01050706385136636,-0.005280528052805211,sell
2025-06-11 14:00:00,165.78,168.36,165.53,167.07,269234.818,165.2655,161.0616,0.010132403851629375,0.007902992277992293,sell
2025-06-11 15:00:00,167.07,167.67,165.87,167.26,196267.443,165.448,161.3392,0.010119145190386857,0.013942774005819558,sell
2025-06-11 16:00:00,167.27,167.44,166.09,166.66,166122.761,165.5025,161.59040000000002,0.010074037100188633,0.013007537077558862,sell
2025-06-11 19:00:00,163.33,163.56,162.5,162.64,112767.403,165.297,162.0494,0.007929875562206019,-0.018881582916088657,sell
2025-06-11 20:00:00,162.64,163.74,161.85,163.16,128953.769,165.22449999999998,162.1832,0.007535364813675173,-0.02340336385946007,sell
2025-06-11 21:00:00,163.17,163.86,160.24,160.41,162194.942,165.03699999999998,162.2764,0.008014652690729181,-0.04095420303718755,sell
2025-06-11 22:00:00,160.41,160.78,159.21,160.11,214717.415,164.826,162.34820000000002,0.00786491070978261,-0.03930157206288243,sell
2025-06-11 23:00:00,160.11,161.16,159.91,160.97,81168.783,164.541,162.3868,0.007967170665726697,-0.017637007201269483,sell
2025-06-12 00:00:00,160.98,161.28,159.63,160.82,134330.067,164.328,162.4066,0.007955090316706746,-0.015427941716664728,sell
2025-06-12 01:00:00,160.81,161.0,159.29,160.38,107050.511,164.1,162.391,0.007955112330619006,-0.013895720609936046,sell
2025-06-12 02:00:00,160.39,161.01,159.58,160.02,84308.947,163.8035,162.3782,0.007947872797575306,-0.01924491296886488,sell
2025-06-12 03:00:00,160.02,160.63,159.28,159.87,100706.113,163.4645,162.3748,0.0072493385744489235,-0.0033663736674770517,sell
2025-06-12 04:00:00,159.87,160.56,159.4,159.98,86457.148,163.1755,162.3834,0.007067316850143176,-0.0008119417900195325,sell
