timestamp,open,high,low,close,volume
2025-07-15 08:00:00,0.7198,0.7213,0.7135,0.7212,3029946.3
2025-07-15 08:30:00,0.7212,0.7269,0.7206,0.7245,4165862.4
2025-07-15 09:00:00,0.7244,0.7334,0.724,0.7316,3236459.3
2025-07-15 09:30:00,0.7315,0.734,0.7286,0.7294,3112070.3
2025-07-15 10:00:00,0.7294,0.7372,0.7289,0.7359,3150952.7
2025-07-15 10:30:00,0.7357,0.7364,0.73,0.7318,3062052.5
2025-07-15 11:00:00,0.7318,0.7352,0.7242,0.7251,3279762.5
2025-07-15 11:30:00,0.7251,0.7286,0.725,0.7273,1632570.1
2025-07-15 12:00:00,0.7274,0.7287,0.723,0.7252,2524327.3
2025-07-15 12:30:00,0.7252,0.7378,0.7182,0.7321,9432616.1
2025-07-15 13:00:00,0.7322,0.7401,0.7316,0.7349,5031103.3
2025-07-15 13:30:00,0.7348,0.7392,0.7294,0.7342,4634127.5
2025-07-15 14:00:00,0.7342,0.7371,0.7288,0.7293,2695456.9
2025-07-15 14:30:00,0.7292,0.7299,0.7124,0.7154,16853046.6
2025-07-15 15:00:00,0.7155,0.7199,0.7114,0.7195,6266773.1
2025-07-15 15:30:00,0.7196,0.7267,0.7174,0.7244,6813882.7
2025-07-15 16:00:00,0.7244,0.7312,0.7231,0.7288,3599986.6
2025-07-15 16:30:00,0.7288,0.7353,0.7285,0.7317,3277021.1
2025-07-15 17:00:00,0.7317,0.7379,0.7293,0.7374,2693301.4
2025-07-15 17:30:00,0.7374,0.7462,0.7358,0.7461,5232535.6
2025-07-15 18:00:00,0.7462,0.7466,0.739,0.7396,4583146.2
2025-07-15 18:30:00,0.7397,0.7399,0.7285,0.7343,6331026.9
2025-07-15 19:00:00,0.7342,0.7386,0.7325,0.7325,2614236.1
2025-07-15 19:30:00,0.7326,0.7332,0.7206,0.7216,5423090.8
2025-07-15 20:00:00,0.7216,0.7275,0.7191,0.725,3979522.2
2025-07-15 20:30:00,0.725,0.7278,0.7227,0.7259,1136922.0
2025-07-15 21:00:00,0.7258,0.7329,0.7247,0.7327,1596075.0
2025-07-15 21:30:00,0.7328,0.7388,0.732,0.7358,1726205.8
2025-07-15 22:00:00,0.7358,0.7388,0.7325,0.7375,1629014.3
2025-07-15 22:30:00,0.7374,0.7422,0.7341,0.7405,2212919.1
2025-07-15 23:00:00,0.7405,0.7495,0.7404,0.7445,5382878.1
2025-07-15 23:30:00,0.7445,0.7489,0.7432,0.7466,1919885.2
2025-07-16 00:00:00,0.7467,0.7471,0.7419,0.745,2831288.7
2025-07-16 00:30:00,0.745,0.7509,0.7445,0.7497,3172325.3
2025-07-16 01:00:00,0.7496,0.7509,0.7477,0.7491,2694134.7
2025-07-16 01:30:00,0.7491,0.7496,0.7455,0.7466,1432872.0
2025-07-16 02:00:00,0.7467,0.7471,0.7352,0.7368,3585768.4
2025-07-16 02:30:00,0.7369,0.7388,0.7327,0.7377,1055482.9
2025-07-16 03:00:00,0.7377,0.741,0.7368,0.7399,1351319.8
2025-07-16 03:30:00,0.7398,0.7417,0.7373,0.7379,2303317.2
2025-07-16 04:00:00,0.738,0.7385,0.7328,0.7373,1204988.2
2025-07-16 04:30:00,0.7373,0.741,0.7359,0.7406,1011683.0
2025-07-16 05:00:00,0.7407,0.7453,0.7404,0.7434,2575763.5
2025-07-16 05:30:00,0.7435,0.7455,0.7403,0.7412,2391973.7
2025-07-16 06:00:00,0.7412,0.7446,0.7387,0.7432,1334016.7
2025-07-16 06:30:00,0.7432,0.7466,0.7418,0.7464,1464660.7
2025-07-16 07:00:00,0.7465,0.7468,0.7436,0.7465,1150062.2
2025-07-16 07:30:00,0.7465,0.7497,0.7454,0.7468,3149207.6
2025-07-16 08:00:00,0.7468,0.7477,0.7443,0.7462,1146370.9
2025-07-16 08:30:00,0.7461,0.7529,0.746,0.7527,3252116.3
2025-07-16 09:00:00,0.7527,0.7546,0.7506,0.752,2767627.8
2025-07-16 09:30:00,0.752,0.755,0.7477,0.7503,3035464.8
2025-07-16 10:00:00,0.7503,0.7507,0.7466,0.7467,2010178.8
2025-07-16 10:30:00,0.7466,0.7484,0.7422,0.7422,3448525.9
2025-07-16 11:00:00,0.7423,0.7468,0.7423,0.7463,1625179.0
2025-07-16 11:30:00,0.7463,0.7469,0.7433,0.7445,1618610.4
2025-07-16 12:00:00,0.7445,0.7486,0.7426,0.7471,2490120.2
2025-07-16 12:30:00,0.7471,0.7526,0.7448,0.748,3984654.7
2025-07-16 13:00:00,0.7481,0.7543,0.7451,0.7532,3648538.0
2025-07-16 13:30:00,0.7532,0.7532,0.7465,0.7502,4348220.3
2025-07-16 14:00:00,0.7501,0.7518,0.7443,0.7473,3602850.9
2025-07-16 14:30:00,0.7473,0.7599,0.7467,0.7572,10334954.4
2025-07-16 15:00:00,0.7573,0.761,0.7478,0.7546,8343556.4
2025-07-16 15:30:00,0.7546,0.7547,0.7431,0.7508,8305798.6
2025-07-16 16:00:00,0.7507,0.7599,0.7478,0.7583,5690465.9
