timestamp,open,high,low,close,volume
2025-07-15 08:00:00,92.48,92.71,91.94,92.71,9954.949
2025-07-15 08:30:00,92.72,92.87,92.58,92.75,4185.252
2025-07-15 09:00:00,92.74,93.42,92.69,93.07,7195.445
2025-07-15 09:30:00,93.06,93.25,92.88,92.95,5247.239
2025-07-15 10:00:00,92.95,93.4,92.9,93.2,5102.276
2025-07-15 10:30:00,93.2,93.26,92.85,92.94,4820.18
2025-07-15 11:00:00,92.94,93.18,92.36,92.52,6525.991
2025-07-15 11:30:00,92.53,92.75,92.26,92.67,8744.928
2025-07-15 12:00:00,92.68,92.84,92.14,92.31,5827.688
2025-07-15 12:30:00,92.31,93.31,91.84,92.92,16225.545
2025-07-15 13:00:00,92.92,93.73,92.88,93.5,9744.706
2025-07-15 13:30:00,93.49,93.97,92.84,93.68,12990.478
2025-07-15 14:00:00,93.68,93.97,92.9,93.18,21609.349
2025-07-15 14:30:00,93.18,93.2,91.65,92.01,14117.84
2025-07-15 15:00:00,92.01,93.03,91.88,92.66,24627.844
2025-07-15 15:30:00,92.66,93.59,92.59,93.44,9017.529
2025-07-15 16:00:00,93.44,94.08,93.35,93.71,15734.478
2025-07-15 16:30:00,93.72,94.55,93.71,94.3,13189.746
2025-07-15 17:00:00,94.3,94.99,94.28,94.94,11720.413
2025-07-15 17:30:00,94.93,95.58,94.77,95.55,14137.492
2025-07-15 18:00:00,95.55,96.34,95.39,95.56,19282.568
2025-07-15 18:30:00,95.57,95.84,94.05,95.33,25373.748
2025-07-15 19:00:00,95.32,96.06,95.22,95.56,7199.023
2025-07-15 19:30:00,95.56,95.69,94.63,95.19,12449.656
2025-07-15 20:00:00,95.18,95.54,94.75,95.21,5925.924
2025-07-15 20:30:00,95.2,95.74,95.02,95.21,6383.896
2025-07-15 21:00:00,95.2,95.98,95.14,95.93,6259.614
2025-07-15 21:30:00,95.93,96.61,95.86,96.26,16592.771
2025-07-15 22:00:00,96.25,96.31,95.92,95.92,8568.807
2025-07-15 22:30:00,95.92,96.04,95.64,96.03,6116.382
2025-07-15 23:00:00,96.04,96.73,96.03,96.33,10808.121
2025-07-15 23:30:00,96.33,96.45,96.16,96.35,7846.196
2025-07-16 00:00:00,96.36,96.37,95.79,96.18,17943.899
2025-07-16 00:30:00,96.18,97.26,96.18,96.97,13282.96
2025-07-16 01:00:00,96.97,97.05,96.44,96.62,6995.718
2025-07-16 01:30:00,96.61,96.68,96.23,96.45,4221.05
2025-07-16 02:00:00,96.44,96.44,95.3,95.47,22417.149
2025-07-16 02:30:00,95.47,95.7,95.19,95.52,5521.637
2025-07-16 03:00:00,95.53,95.9,95.41,95.61,6095.804
2025-07-16 03:30:00,95.6,95.85,95.38,95.47,4836.995
2025-07-16 04:00:00,95.47,95.65,95.1,95.64,3434.933
2025-07-16 04:30:00,95.63,95.84,95.53,95.79,2091.113
2025-07-16 05:00:00,95.79,96.04,95.73,95.82,2432.071
2025-07-16 05:30:00,95.83,96.11,95.82,95.86,2385.815
2025-07-16 06:00:00,95.85,96.13,95.61,95.98,2828.393
2025-07-16 06:30:00,95.98,96.31,95.85,96.23,3973.336
2025-07-16 07:00:00,96.22,96.46,96.0,96.46,4985.312
2025-07-16 07:30:00,96.45,96.63,96.33,96.39,4541.892
2025-07-16 08:00:00,96.38,96.44,96.09,96.11,29885.329
2025-07-16 08:30:00,96.11,96.55,96.09,96.49,8651.34
2025-07-16 09:00:00,96.49,97.27,96.48,97.27,19897.107
2025-07-16 09:30:00,97.28,97.7,96.95,97.59,14979.657
2025-07-16 10:00:00,97.58,97.64,96.98,96.98,7130.21
2025-07-16 10:30:00,96.99,97.22,96.82,96.89,5597.327
2025-07-16 11:00:00,96.89,97.44,96.89,97.29,6918.752
2025-07-16 11:30:00,97.29,97.29,96.9,96.95,6826.536
2025-07-16 12:00:00,96.96,97.39,96.88,97.18,5949.235
2025-07-16 12:30:00,97.19,97.8,97.04,97.34,17613.464
2025-07-16 13:00:00,97.33,97.5,97.04,97.31,9431.591
2025-07-16 13:30:00,97.3,97.3,96.66,97.02,14619.621
2025-07-16 14:00:00,97.03,97.14,96.37,96.88,19550.44
2025-07-16 14:30:00,96.87,98.03,96.83,97.69,32358.705
2025-07-16 15:00:00,97.7,97.9,96.64,97.09,32369.265
2025-07-16 15:30:00,97.09,97.1,95.82,96.86,18948.246
2025-07-16 16:00:00,96.85,97.92,96.53,97.8,16076.22
2025-07-16 16:30:00,97.81,98.0,97.45,97.95,13195.303
2025-07-16 17:00:00,97.95,98.98,97.89,98.7,23652.616
2025-07-16 17:30:00,98.71,99.33,98.3,99.28,38046.36
2025-07-16 18:00:00,99.28,99.81,99.02,99.52,17758.702
2025-07-16 18:30:00,99.53,99.79,98.72,98.79,16226.798
2025-07-16 19:00:00,98.8,98.91,98.36,98.72,10183.469
2025-07-16 19:30:00,98.72,98.72,98.19,98.54,13845.656
2025-07-16 20:00:00,98.54,99.44,98.52,99.35,12070.572
2025-07-16 20:30:00,99.34,99.46,98.56,98.69,11632.523
2025-07-16 21:00:00,98.7,99.96,98.57,99.9,22968.635
2025-07-16 21:30:00,99.89,99.89,98.93,99.06,10125.722
2025-07-16 22:00:00,99.07,99.37,98.88,98.91,8410.381
2025-07-16 22:30:00,98.91,98.97,97.56,97.87,19635.259
2025-07-16 23:00:00,97.88,97.97,97.06,97.56,15968.643
2025-07-16 23:30:00,97.56,97.76,97.18,97.47,6807.645
2025-07-17 00:00:00,97.47,98.57,97.36,98.38,9959.536
2025-07-17 00:30:00,98.37,98.84,97.75,97.78,18303.569
2025-07-17 01:00:00,97.78,98.22,96.8,97.23,35824.9
2025-07-17 01:30:00,97.22,97.23,95.56,96.5,24988.324
2025-07-17 02:00:00,96.49,96.92,96.3,96.73,12280.247
2025-07-17 02:30:00,96.71,96.9,96.23,96.74,3615.19
2025-07-17 03:00:00,96.74,96.76,95.53,95.62,8953.448
2025-07-17 03:30:00,95.61,96.21,95.32,96.12,13056.33
2025-07-17 04:00:00,96.12,96.55,95.9,96.44,5727.977
