timestamp,open,high,low,close,volume
2025-07-17 16:00:00,3.2533,3.272,3.2221,3.2652,22094982.2
2025-07-17 17:00:00,3.2652,3.3182,3.255,3.3143,28580515.3
2025-07-17 18:00:00,3.3142,3.3611,3.3015,3.3537,36016402.6
2025-07-17 19:00:00,3.3537,3.3993,3.3022,3.3057,40600200.6
2025-07-17 20:00:00,3.3057,3.3762,3.2842,3.3599,31714927.6
2025-07-17 21:00:00,3.36,3.5495,3.3534,3.512,78091733.99
2025-07-17 22:00:00,3.512,3.5296,3.4424,3.4729,28390896.9
2025-07-17 23:00:00,3.473,3.5487,3.4704,3.4814,35709300.3
2025-07-18 00:00:00,3.4813,3.655,3.4621,3.6535,55483949.81
2025-07-18 01:00:00,3.6534,3.6607,3.5756,3.5957,45291551.8
2025-07-18 02:00:00,3.5957,3.6028,3.5424,3.5934,27046613.8
2025-07-18 03:00:00,3.5934,3.6531,3.589,3.6054,31760958.0
2025-07-18 04:00:00,3.6054,3.6112,3.5755,3.5908,17730757.1
2025-07-18 05:00:00,3.5909,3.6384,3.585,3.6185,24425257.6
2025-07-18 06:00:00,3.6186,3.6197,3.5337,3.5654,25472041.0
2025-07-18 07:00:00,3.5653,3.57,3.4381,3.4503,42956427.8
2025-07-18 08:00:00,3.4503,3.5101,3.4208,3.4439,43013150.7
2025-07-18 09:00:00,3.4439,3.462,3.4005,3.4501,31694540.9
2025-07-18 10:00:00,3.45,3.4884,3.4055,3.471,20898651.5
2025-07-18 11:00:00,3.471,3.4996,3.4271,3.49,19483834.3
2025-07-18 12:00:00,3.4899,3.5292,3.4701,3.5005,24345542.2
2025-07-18 13:00:00,3.5005,3.545,3.4651,3.5081,29628510.6
2025-07-18 14:00:00,3.508,3.5251,3.408,3.4541,32454645.4
2025-07-18 15:00:00,3.4542,3.4589,3.3439,3.3736,33052540.4
2025-07-18 16:00:00,3.3736,3.4381,3.3634,3.4381,13314839.9
2025-07-18 17:00:00,3.4381,3.466,3.4218,3.4487,14100264.5
2025-07-18 18:00:00,3.4487,3.4648,3.4013,3.4396,11425940.8
2025-07-18 19:00:00,3.4395,3.4789,3.4028,3.434,15555351.9
2025-07-18 20:00:00,3.4339,3.4488,3.3576,3.4119,21347955.1
2025-07-18 21:00:00,3.4119,3.4517,3.4028,3.4132,8556319.9
2025-07-18 22:00:00,3.4132,3.4315,3.3779,3.3916,9503016.4
2025-07-18 23:00:00,3.3916,3.4214,3.3624,3.4135,10180229.3
2025-07-19 00:00:00,3.4136,3.4665,3.4115,3.4312,14836210.6
2025-07-19 01:00:00,3.4312,3.4631,3.3971,3.4424,14343505.8
2025-07-19 02:00:00,3.4425,3.4619,3.4171,3.449,10162618.4
2025-07-19 03:00:00,3.449,3.4792,3.4365,3.4494,11685800.6
2025-07-19 04:00:00,3.4494,3.4855,3.4414,3.4614,11261262.3
2025-07-19 05:00:00,3.4615,3.4644,3.4333,3.4581,9874543.4
2025-07-19 06:00:00,3.458,3.4679,3.4166,3.4454,9807901.4
2025-07-19 07:00:00,3.4453,3.4825,3.4338,3.4651,12357397.5
2025-07-19 08:00:00,3.4651,3.4735,3.4276,3.4377,8656624.4
2025-07-19 09:00:00,3.4377,3.465,3.4271,3.4539,7227387.3
2025-07-19 10:00:00,3.454,3.4558,3.4205,3.4285,7122917.4
2025-07-19 11:00:00,3.4285,3.4304,3.388,3.3925,9269596.4
2025-07-19 12:00:00,3.3926,3.418,3.3811,3.4155,9444776.6
2025-07-19 13:00:00,3.4154,3.4312,3.3949,3.4104,6756864.0
2025-07-19 14:00:00,3.4104,3.4136,3.3547,3.3608,12677969.2
2025-07-19 15:00:00,3.3608,3.4228,3.357,3.4098,8891386.0
2025-07-19 16:00:00,3.4098,3.4594,3.4042,3.4439,8138159.4
2025-07-19 17:00:00,3.4439,3.4511,3.419,3.4242,6247346.5
2025-07-19 18:00:00,3.4243,3.4377,3.4107,3.4202,3374930.4
2025-07-19 19:00:00,3.4202,3.432,3.4108,3.4317,3659888.6
2025-07-19 20:00:00,3.4317,3.4445,3.4161,3.4161,5578788.7
2025-07-19 21:00:00,3.4161,3.4237,3.38,3.4038,7992610.9
2025-07-19 22:00:00,3.4038,3.4279,3.3933,3.4215,2941478.7
2025-07-19 23:00:00,3.4215,3.433,3.4137,3.4244,2591070.0
2025-07-20 00:00:00,3.4243,3.4319,3.4072,3.4272,4642337.6
2025-07-20 01:00:00,3.4272,3.4513,3.4208,3.4229,7538548.2
2025-07-20 02:00:00,3.4229,3.4242,3.3856,3.4053,15426365.2
2025-07-20 03:00:00,3.4053,3.44,3.4026,3.4345,10482576.2
2025-07-20 04:00:00,3.4345,3.4438,3.412,3.4229,9403178.6
2025-07-20 05:00:00,3.423,3.4242,3.4022,3.4186,7077869.1
2025-07-20 06:00:00,3.4186,3.4221,3.4023,3.4169,5650933.1
2025-07-20 07:00:00,3.4168,3.4584,3.4164,3.4419,11479539.3
2025-07-20 08:00:00,3.442,3.5,3.4419,3.4986,14078485.3
